INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS year
2 0 2 110 -3 1 2 1 1944
2 0 2 110 -2 0 1 1 1944
2 0 2 110 -1 1 4 3 1944
2 0 2 110 0 1 4 3 1944
2 0 2 110 1 1 1 0 1944
2 0 2 110 3 1 1 0 1944
2 0 2 111 -7 0 1 1 1944
2 0 2 111 -5 0 2 2 1944
2 0 2 111 -3 1 2 1 1944
2 0 2 111 -2 0 1 1 1944
2 0 2 111 -1 1 3 2 1944
2 0 2 111 0 1 2 1 1944
2 0 2 111 3 0 1 1 1944
2 0 2 111 4 0 1 1 1944
2 1 0 0 -7 0 3 3 1944
2 1 0 0 -6 0 3 3 1944
2 1 0 0 -5 0 5 5 1944
2 1 0 0 -4 2 8 6 1944
2 1 0 0 -3 4 18 14 1944
2 1 0 0 -2 12 32 20 1944
2 1 0 0 -1 30 80 50 1944
2 1 0 0 0 74 172 98 1944
2 1 0 0 1 32 52 20 1944
2 1 0 0 2 17 29 12 1944
2 1 0 0 3 9 10 1 1944
2 1 0 0 4 3 4 1 1944
2 1 0 0 5 3 4 1 1944
2 1 0 1 -7 0 1 1 1944
2 1 0 1 -4 1 2 1 1944
2 1 0 1 -3 1 3 2 1944
2 1 0 1 -2 3 7 4 1944
2 1 0 1 -1 14 23 9 1944
2 1 0 1 0 19 38 19 1944
2 1 0 1 1 7 11 4 1944
2 1 0 1 2 4 8 4 1944
2 1 0 1 3 2 2 0 1944
2 1 0 1 4 3 4 1 1944
2 1 0 1 5 1 1 0 1944
2 1 0 10 -5 0 1 1 1944
2 1 0 10 -3 0 2 2 1944
2 1 0 10 -2 1 2 1 1944
2 1 0 10 -1 3 6 3 1944
2 1 0 10 0 6 9 3 1944
2 1 0 10 1 5 5 0 1944
2 1 0 10 2 3 4 1 1944
2 1 0 10 3 1 1 0 1944
2 1 0 10 4 1 1 0 1944
2 1 0 11 -4 0 1 1 1944
2 1 0 11 -2 1 2 1 1944
2 1 0 11 -1 1 3 2 1944
2 1 0 11 0 7 12 5 1944
2 1 0 11 1 2 2 0 1944
2 1 0 100 0 2 2 0 1944
2 1 0 100 1 1 3 2 1944
2 1 0 100 2 1 2 1 1944
2 1 0 100 4 1 1 0 1944
2 1 0 101 -2 1 1 0 1944
2 1 0 101 -1 3 3 0 1944
2 1 0 101 0 3 4 1 1944
2 1 0 101 1 1 1 0 1944
2 1 0 101 2 1 2 1 1944
2 1 0 110 -7 0 1 1 1944
2 1 0 110 -1 1 1 0 1944
2 1 0 110 0 0 2 2 1944
2 1 0 110 1 0 2 2 1944
2 1 0 111 -1 0 1 1 1944
2 1 0 111 0 0 2 2 1944
2 1 0 111 1 1 1 0 1944
2 1 1 0 -7 0 2 2 1944
2 1 1 0 -6 0 3 3 1944
2 1 1 0 -5 0 5 5 1944
2 1 1 0 -4 1 6 5 1944
2 1 1 0 -3 3 12 9 1944
2 1 1 0 -2 7 21 14 1944
2 1 1 0 -1 16 51 35 1944
2 1 1 0 0 50 126 76 1944
2 1 1 0 1 28 41 13 1944
2 1 1 0 2 13 23 10 1944
2 1 1 0 3 6 7 1 1944
2 1 1 0 5 2 3 1 1944
2 1 1 0 6 1 1 0 1944
2 1 1 1 -7 0 2 2 1944
2 1 1 1 -6 0 1 1 1944
2 1 1 1 -5 0 2 2 1944
2 1 1 1 -4 0 1 1 1944
2 1 1 1 -3 1 6 5 1944
2 1 1 1 -2 5 9 4 1944
2 1 1 1 -1 7 22 15 1944
2 1 1 1 0 19 43 24 1944
2 1 1 1 1 15 23 8 1944
2 1 1 1 2 7 12 5 1944
2 1 1 1 3 4 4 0 1944
2 1 1 1 4 2 2 0 1944
2 1 1 1 5 1 2 1 1944
2 1 1 1 6 1 1 0 1944
2 1 1 10 -6 0 1 1 1944
2 1 1 10 -5 0 1 1 1944
2 1 1 10 -4 1 2 1 1944
2 1 1 10 -3 2 3 1 1944
2 1 1 10 -2 0 1 1 1944
2 1 1 10 -1 6 10 4 1944
2 1 1 10 0 4 14 10 1944
2 1 1 10 1 5 7 2 1944
2 1 1 10 2 5 7 2 1944
2 1 1 10 3 1 1 0 1944
2 1 1 10 4 3 4 1 1944
2 1 1 10 5 1 1 0 1944
2 1 1 11 -6 0 1 1 1944
2 1 1 11 -4 1 2 1 1944
2 1 1 11 -3 1 3 2 1944
2 1 1 11 -2 1 4 3 1944
2 1 1 11 -1 5 6 1 1944
2 1 1 11 0 8 14 6 1944
2 1 1 11 1 10 15 5 1944
2 1 1 11 2 4 4 0 1944
2 1 1 11 3 1 2 1 1944
2 1 1 11 4 1 1 0 1944
2 1 1 11 5 1 1 0 1944
2 1 1 11 7 1 1 0 1944
2 1 1 100 -2 0 1 1 1944
2 1 1 100 -1 0 3 3 1944
2 1 1 100 0 2 3 1 1944
2 1 1 100 1 4 4 0 1944
2 1 1 100 2 2 3 1 1944
2 1 1 100 3 1 1 0 1944
2 1 1 100 5 3 3 0 1944
2 1 1 101 -1 2 3 1 1944
2 1 1 101 0 3 4 1 1944
2 1 1 101 1 4 5 1 1944
2 1 1 101 2 3 6 3 1944
2 1 1 101 3 1 1 0 1944
2 1 1 101 4 1 2 1 1944
2 1 1 110 -5 0 1 1 1944
2 1 1 110 -2 1 2 1 1944
2 1 1 110 -1 1 4 3 1944
2 1 1 110 0 3 6 3 1944
2 1 1 110 1 0 1 1 1944
2 1 1 110 2 2 2 0 1944
2 1 1 110 3 4 5 1 1944
2 1 1 110 5 1 1 0 1944
2 1 1 110 7 1 1 0 1944
2 1 1 111 -4 1 1 0 1944
2 1 1 111 -2 1 2 1 1944
2 1 1 111 -1 1 3 2 1944
2 1 1 111 0 2 4 2 1944
2 1 1 111 1 1 3 2 1944
2 1 1 111 2 3 3 0 1944
2 1 1 111 3 3 3 0 1944
2 1 1 111 4 1 1 0 1944
2 1 1 111 5 2 2 0 1944
2 1 1 111 7 1 1 0 1944
2 1 2 0 -6 0 1 1 1944
2 1 2 0 -5 0 3 3 1944
2 1 2 0 -4 1 5 4 1944
2 1 2 0 -3 1 8 7 1944
2 1 2 0 -2 4 16 12 1944
2 1 2 0 -1 13 40 27 1944
2 1 2 0 0 39 97 58 1944
2 1 2 0 1 14 23 9 1944
2 1 2 0 2 10 18 8 1944
2 1 2 0 3 7 9 2 1944
2 1 2 0 5 2 2 0 1944
2 1 2 0 6 3 3 0 1944
2 1 2 1 -7 0 1 1 1944
2 1 2 1 -6 0 1 1 1944
2 1 2 1 -4 1 2 1 1944
2 1 2 1 -3 0 4 4 1944
2 1 2 1 -2 2 8 6 1944
2 1 2 1 -1 6 26 20 1944
2 1 2 1 0 25 51 26 1944
2 1 2 1 1 15 25 10 1944
2 1 2 1 2 12 19 7 1944
2 1 2 1 3 7 8 1 1944
2 1 2 1 5 2 4 2 1944
2 1 2 1 6 1 1 0 1944
2 1 2 10 -7 0 1 1 1944
2 1 2 10 -5 0 1 1 1944
2 1 2 10 -4 0 2 2 1944
2 1 2 10 -3 1 3 2 1944
2 1 2 10 -2 0 2 2 1944
2 1 2 10 -1 4 12 8 1944
2 1 2 10 0 8 18 10 1944
2 1 2 10 1 5 7 2 1944
2 1 2 10 2 6 6 0 1944
2 1 2 10 3 1 3 2 1944
2 1 2 10 4 3 4 1 1944
2 1 2 10 5 1 2 1 1944
2 1 2 10 6 1 1 0 1944
2 1 2 10 7 1 1 0 1944
2 1 2 11 -7 0 1 1 1944
2 1 2 11 -6 0 2 2 1944
2 1 2 11 -4 0 1 1 1944
2 1 2 11 -3 0 4 4 1944
2 1 2 11 -2 1 4 3 1944
2 1 2 11 -1 4 10 6 1944
2 1 2 11 0 9 17 8 1944
2 1 2 11 1 7 11 4 1944
2 1 2 11 2 5 7 2 1944
2 1 2 11 3 5 5 0 1944
2 1 2 11 4 1 1 0 1944
2 1 2 11 5 2 2 0 1944
2 1 2 11 6 1 1 0 1944
2 1 2 11 8 1 1 0 1944
2 1 2 100 -2 0 1 1 1944
2 1 2 100 0 4 6 2 1944
2 1 2 100 1 3 3 0 1944
2 1 2 100 2 3 4 1 1944
2 1 2 100 3 1 1 0 1944
2 1 2 100 4 1 2 1 1944
2 1 2 100 7 1 1 0 1944
2 1 2 101 -1 1 2 1 1944
2 1 2 101 0 4 7 3 1944
2 1 2 101 1 4 5 1 1944
2 1 2 101 2 2 2 0 1944
2 1 2 101 3 0 1 1 1944
2 1 2 101 4 1 1 0 1944
2 1 2 110 -5 0 1 1 1944
2 1 2 110 -1 0 1 1 1944
2 1 2 110 0 0 2 2 1944
2 1 2 110 1 3 4 1 1944
2 1 2 110 2 1 1 0 1944
2 1 2 110 3 2 3 1 1944
2 1 2 110 4 1 1 0 1944
2 1 2 110 5 1 1 0 1944
2 1 2 111 -6 0 1 1 1944
2 1 2 111 -5 0 1 1 1944
2 1 2 111 -4 1 1 0 1944
2 1 2 111 -3 0 1 1 1944
2 1 2 111 -2 1 1 0 1944
2 1 2 111 -1 1 2 1 1944
