INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS
5 0 1 1 -2 164 246 82
5 0 1 1 -3 127 146 19
5 0 1 1 -4 81 92 11
5 0 1 1 -5 47 51 4
5 0 1 1 -6 35 39 4
5 0 1 1 -7 17 18 1
5 0 1 1 -8 13 14 1
5 0 1 1 -9 13 13 0
5 0 1 1 -11 2 2 0
5 0 1 1 -13 2 2 0
5 0 1 10 13 0 1 1
5 0 1 10 12 0 3 3
5 0 1 10 9 0 1 1
5 0 1 10 8 0 2 2
5 0 1 10 7 0 13 13
5 0 1 10 6 0 16 16
5 0 1 10 5 2 36 34
5 0 1 10 4 1 50 49
5 0 1 10 3 7 88 81
5 0 1 10 2 16 115 99
5 0 1 10 1 35 154 119
5 0 1 10 0 67 187 120
5 0 1 10 -1 74 140 66
5 0 1 10 -2 59 88 29
5 0 1 10 -3 48 63 15
5 0 1 10 -4 26 29 3
5 0 1 10 -5 18 19 1
5 0 1 10 -6 16 17 1
5 0 1 10 -7 9 9 0
5 0 1 10 -8 4 4 0
5 0 1 10 -9 4 4 0
5 0 1 10 -12 1 1 0
5 0 1 11 12 0 3 3
5 0 1 11 11 0 2 2
5 0 1 11 10 0 1 1
5 0 1 11 9 0 1 1
5 0 1 11 8 0 11 11
5 0 1 11 7 0 9 9
5 0 1 11 6 0 18 18
5 0 1 11 5 1 23 22
5 0 1 11 4 2 43 41
5 0 1 11 3 3 64 61
5 0 1 11 2 11 94 83
5 0 1 11 1 29 120 91
5 0 1 11 0 43 125 82
5 0 1 11 -1 54 85 31
5 0 1 11 -2 45 69 24
5 0 1 11 -3 37 46 9
5 0 1 11 -4 38 45 7
5 0 1 11 -5 14 14 0
5 0 1 11 -6 10 12 2
5 0 1 11 -7 7 8 1
5 0 1 11 -8 4 5 1
5 0 1 11 -9 4 4 0
5 0 1 11 -10 1 1 0
5 0 1 100 10 0 1 1
5 0 1 100 8 0 1 1
5 0 1 100 7 0 2 2
5 0 1 100 6 0 8 8
5 0 1 100 5 0 9 9
5 0 1 100 4 1 13 12
5 0 1 100 3 2 34 32
5 0 1 100 2 5 47 42
5 0 1 100 1 10 60 50
5 0 1 100 0 17 51 34
5 0 1 100 -1 11 32 21
5 0 1 100 -2 8 19 11
5 0 1 100 -3 8 16 8
5 0 1 100 -4 7 8 1
5 0 1 100 -5 5 6 1
5 0 1 100 -6 4 4 0
5 0 1 100 -7 3 3 0
5 0 1 100 -12 1 1 0
5 0 1 101 12 0 1 1
5 0 1 101 9 0 1 1
5 0 1 101 8 0 1 1
5 0 1 101 7 0 5 5
5 0 1 101 6 0 7 7
5 0 1 101 5 1 12 11
5 0 1 101 4 1 21 20
5 0 1 101 3 4 38 34
5 0 1 101 2 2 51 49
5 0 1 101 1 10 54 44
5 0 1 101 0 17 64 47
5 0 1 101 -1 14 32 18
5 0 1 101 -2 19 30 11
5 0 1 101 -3 14 17 3
5 0 1 101 -4 10 13 3
5 0 1 101 -5 4 5 1
5 0 1 101 -6 3 3 0
5 0 1 101 -7 3 3 0
5 0 1 101 -8 1 2 1
5 0 1 101 -9 3 3 0
5 0 1 110 15 0 1 1
5 0 1 110 14 0 1 1
5 0 1 110 11 0 1 1
5 0 1 110 10 0 1 1
5 0 1 110 9 0 1 1
5 0 1 110 8 0 3 3
5 0 1 110 7 0 1 1
5 0 1 110 6 0 8 8
5 0 1 110 5 1 7 6
5 0 1 110 4 0 20 20
5 0 1 110 3 2 27 25
5 0 1 110 2 5 37 32
5 0 1 110 1 4 38 34
5 0 1 110 0 14 50 36
5 0 1 110 -1 20 42 22
5 0 1 110 -2 16 34 18
5 0 1 110 -3 12 14 2
5 0 1 110 -4 5 5 0
5 0 1 110 -5 3 4 1
5 0 1 110 -6 2 3 1
5 0 1 110 -7 2 2 0
5 0 1 110 -8 1 1 0
5 0 1 110 -9 2 2 0
5 0 1 111 13 0 2 2
5 0 1 111 12 0 2 2
5 0 1 111 10 0 1 1
5 0 1 111 9 0 1 1
5 0 1 111 8 0 2 2
5 0 1 111 7 0 3 3
5 0 1 111 6 0 7 7
5 0 1 111 5 0 8 8
5 0 1 111 4 0 21 21
5 0 1 111 3 0 28 28
5 0 1 111 2 1 42 41
5 0 1 111 1 5 39 34
5 0 1 111 0 9 35 26
5 0 1 111 -1 13 25 12
5 0 1 111 -2 10 17 7
5 0 1 111 -3 6 10 4
5 0 1 111 -4 7 10 3
5 0 1 111 -5 3 3 0
5 0 1 111 -6 2 3 1
5 0 1 111 -7 0 1 1
5 0 1 111 -8 2 3 1
5 0 1 111 -9 1 1 0
5 0 2 0 14 0 2 2
5 0 2 0 13 0 3 3
5 0 2 0 12 0 4 4
5 0 2 0 11 0 4 4
5 0 2 0 10 0 8 8
5 0 2 0 9 0 16 16
5 0 2 0 8 0 31 31
5 0 2 0 7 0 61 61
5 0 2 0 6 3 82 79
5 0 2 0 5 2 124 122
5 0 2 0 4 11 200 189
5 0 2 0 3 29 343 314
5 0 2 0 2 74 480 406
5 0 2 0 1 195 679 484
5 0 2 0 0 340 816 476
5 0 2 0 -1 427 676 249
5 0 2 0 -2 388 481 93
5 0 2 0 -3 258 310 52
5 0 2 0 -4 170 190 20
5 0 2 0 -5 121 125 4
5 0 2 0 -6 61 63 2
5 0 2 0 -7 37 38 1
5 0 2 0 -8 22 23 1
5 0 2 0 -9 10 10 0
5 0 2 0 -10 5 5 0
5 0 2 0 -11 3 3 0
5 0 2 0 -14 1 1 0
5 0 2 0 -15 1 1 0
5 0 2 1 17 0 1 1
5 0 2 1 14 0 2 2
5 0 2 1 13 0 4 4
5 0 2 1 12 0 7 7
5 0 2 1 11 0 2 2
5 0 2 1 10 0 4 4
5 0 2 1 9 0 13 13
5 0 2 1 8 0 21 21
5 0 2 1 7 0 36 36
5 0 2 1 6 1 56 55
5 0 2 1 5 3 67 64
5 0 2 1 4 3 114 111
5 0 2 1 3 19 183 164
5 0 2 1 2 34 250 216
5 0 2 1 1 93 325 232
5 0 2 1 0 144 384 240
5 0 2 1 -1 203 317 114
5 0 2 1 -2 168 222 54
5 0 2 1 -3 117 138 21
5 0 2 1 -4 87 91 4
5 0 2 1 -5 60 62 2
5 0 2 1 -6 40 43 3
5 0 2 1 -7 13 14 1
5 0 2 1 -8 16 16 0
5 0 2 1 -9 5 5 0
5 0 2 1 -10 2 2 0
5 0 2 1 -11 2 2 0
5 0 2 10 15 0 1 1
5 0 2 10 13 0 3 3
5 0 2 10 12 0 4 4
5 0 2 10 11 0 1 1
5 0 2 10 10 0 2 2
5 0 2 10 9 0 5 5
5 0 2 10 8 0 8 8
5 0 2 10 7 0 20 20
5 0 2 10 6 1 34 33
5 0 2 10 5 5 55 50
5 0 2 10 4 2 80 78
5 0 2 10 3 5 111 106
5 0 2 10 2 25 158 133
5 0 2 10 1 57 196 139
5 0 2 10 0 91 240 149
5 0 2 10 -1 93 182 89
5 0 2 10 -2 100 140 40
5 0 2 10 -3 74 91 17
5 0 2 10 -4 36 42 6
5 0 2 10 -5 18 18 0
5 0 2 10 -6 19 20 1
5 0 2 10 -7 8 9 1
5 0 2 10 -8 5 5 0
5 0 2 10 -9 4 4 0
5 0 2 10 -10 1 1 0
5 0 2 10 -13 1 1 0
5 0 2 11 15 0 1 1
5 0 2 11 13 0 3 3
5 0 2 11 12 0 3 3
5 0 2 11 11 0 2 2
5 0 2 11 10 0 2 2
5 0 2 11 9 0 6 6
5 0 2 11 8 0 14 14
5 0 2 11 7 0 19 19
5 0 2 11 6 0 24 24
5 0 2 11 5 1 30 29
5 0 2 11 4 4 64 60
5 0 2 11 3 8 95 87
5 0 2 11 2 15 119 104
5 0 2 11 1 33 151 118
5 0 2 11 0 47 142 95
5 0 2 11 -1 83 136 53
5 0 2 11 -2 61 83 22
5 0 2 11 -3 45 51 6
5 0 2 11 -4 34 40 6
5 0 2 11 -5 17 18 1
5 0 2 11 -6 16 18 2
5 0 2 11 -7 9 9 0
5 0 2 11 -8 5 5 0
5 0 2 11 -9 5 5 0
5 0 2 11 -10 3 3 0
5 0 2 100 16 0 1 1
5 0 2 100 11 0 1 1
5 0 2 100 9 0 1 1
5 0 2 100 8 0 2 2
5 0 2 100 7 0 8 8
5 0 2 100 6 0 13 13
5 0 2 100 5 1 18 17
5 0 2 100 4 2 28 26
5 0 2 100 3 2 51 49
5 0 2 100 2 11 66 55
5 0 2 100 1 18 82 64
5 0 2 100 0 26 88 62
5 0 2 100 -1 38 63 25
5 0 2 100 -2 29 37 8
5 0 2 100 -3 19 28 9
5 0 2 100 -4 12 12 0
5 0 2 100 -5 9 10 1
5 0 2 100 -6 7 7 0
5 0 2 100 -7 4 4 0
5 0 2 100 -8 4 4 0
5 0 2 100 -9 1 1 0
5 0 2 101 11 0 1 1
5 0 2 101 10 0 1 1
5 0 2 101 9 0 1 1
5 0 2 101 8 0 4 4
5 0 2 101 7 0 8 8
5 0 2 101 6 0 14 14
5 0 2 101 5 1 13 12
5 0 2 101 4 1 37 36
5 0 2 101 3 5 55 50
5 0 2 101 2 13 66 53
5 0 2 101 1 18 70 52
5 0 2 101 0 28 79 51
5 0 2 101 -1 32 55 23
5 0 2 101 -2 27 38 11
5 0 2 101 -3 23 26 3
5 0 2 101 -4 13 15 2
5 0 2 101 -5 9 10 1
5 0 2 101 -6 7 8 1
5 0 2 101 -7 2 3 1
5 0 2 101 -9 3 3 0
5 0 2 101 -13 1 1 0
5 0 2 110 14 0 1 1
5 0 2 110 13 0 2 2
5 0 2 110 10 0 1 1
5 0 2 110 9 0 2 2
5 0 2 110 8 0 6 6
5 0 2 110 7 0 3 3
5 0 2 110 6 0 12 12
5 0 2 110 5 2 14 12
5 0 2 110 4 0 29 29
5 0 2 110 3 1 24 23
5 0 2 110 2 7 43 36
5 0 2 110 1 12 51 39
5 0 2 110 0 12 46 34
5 0 2 110 -1 26 49 23
5 0 2 110 -2 23 42 19
5 0 2 110 -3 10 12 2
5 0 2 110 -4 8 8 0
5 0 2 110 -5 4 4 0
5 0 2 110 -6 4 4 0
5 0 2 110 -7 4 4 0
5 0 2 110 -8 1 1 0
5 0 2 110 -9 1 1 0
5 0 2 111 15 0 1 1
5 0 2 111 13 0 2 2
5 0 2 111 10 0 3 3
5 0 2 111 9 0 4 4
5 0 2 111 8 0 7 7
5 0 2 111 7 0 5 5
5 0 2 111 6 0 12 12
5 0 2 111 5 2 12 10
5 0 2 111 4 0 25 25
5 0 2 111 3 2 33 31
5 0 2 111 2 3 51 48
5 0 2 111 1 12 54 42
5 0 2 111 0 24 56 32
5 0 2 111 -1 24 41 17
5 0 2 111 -2 23 29 6
5 0 2 111 -3 7 11 4
5 0 2 111 -4 11 12 1
5 0 2 111 -5 2 2 0
5 0 2 111 -6 2 3 1
5 0 2 111 -7 1 1 0
5 0 2 111 -9 1 1 0
5 1 0 0 17 0 1 1
5 1 0 0 16 0 1 1
5 1 0 0 15 0 1 1
5 1 0 0 14 0 2 2
5 1 0 0 13 0 11 11
5 1 0 0 12 0 11 11
5 1 0 0 11 0 9 9
5 1 0 0 10 0 13 13
5 1 0 0 9 0 30 30
5 1 0 0 8 0 67 67
5 1 0 0 7 0 99 99
5 1 0 0 6 4 172 168
5 1 0 0 5 10 262 252
5 1 0 0 4 17 401 384
5 1 0 0 3 47 610 563
5 1 0 0 2 145 866 721
5 1 0 0 1 333 1125 792
5 1 0 0 0 550 1347 797
5 1 0 0 -1 718 1100 382
5 1 0 0 -2 618 787 169
5 1 0 0 -3 454 521 67
5 1 0 0 -4 294 321 27
5 1 0 0 -5 202 210 8
5 1 0 0 -6 122 125 3
5 1 0 0 -7 61 62 1
5 1 0 0 -8 40 41 1
5 1 0 0 -9 26 27 1
5 1 0 0 -10 10 10 0
5 1 0 0 -11 4 4 0
5 1 0 0 -13 2 2 0
5 1 0 0 -14 1 1 0
5 1 0 0 -15 1 1 0
5 1 0 1 13 0 4 4
5 1 0 1 12 0 1 1
5 1 0 1 11 0 1 1
5 1 0 1 10 0 2 2
5 1 0 1 9 0 5 5
5 1 0 1 8 0 12 12
5 1 0 1 7 0 27 27
5 1 0 1 6 2 46 44
5 1 0 1 5 5 77 72
5 1 0 1 4 5 91 86
5 1 0 1 3 18 127 109
5 1 0 1 2 51 225 174
5 1 0 1 1 95 260 165
5 1 0 1 0 154 303 149
5 1 0 1 -1 171 260 89
5 1 0 1 -2 186 221 35
5 1 0 1 -3 123 133 10
5 1 0 1 -4 74 85 11
5 1 0 1 -5 51 55 4
5 1 0 1 -6 34 36 2
5 1 0 1 -7 16 16 0
5 1 0 1 -8 15 16 1
5 1 0 1 -9 3 3 0
5 1 0 1 -10 2 2 0
5 1 0 1 -11 1 1 0
5 1 0 1 -13 1 1 0
5 1 0 1 -14 1 1 0
5 1 0 10 16 0 1 1
5 1 0 10 10 0 3 3
5 1 0 10 9 0 2 2
5 1 0 10 8 0 3 3
5 1 0 10 7 0 9 9
5 1 0 10 6 0 12 12
5 1 0 10 5 0 12 12
5 1 0 10 4 3 26 23
5 1 0 10 3 4 38 34
5 1 0 10 2 13 51 38
5 1 0 10 1 35 90 55
5 1 0 10 0 50 105 55
5 1 0 10 -1 66 91 25
5 1 0 10 -2 51 66 15
5 1 0 10 -3 50 57 7
5 1 0 10 -4 29 29 0
5 1 0 10 -5 21 22 1
5 1 0 10 -6 19 19 0
5 1 0 10 -7 3 4 1
5 1 0 10 -8 1 1 0
5 1 0 11 9 0 1 1
5 1 0 11 8 0 2 2
5 1 0 11 7 0 5 5
5 1 0 11 6 2 13 11
5 1 0 11 5 3 15 12
5 1 0 11 4 2 25 23
5 1 0 11 3 11 37 26
5 1 0 11 2 12 42 30
5 1 0 11 1 30 66 36
5 1 0 11 0 41 65 24
5 1 0 11 -1 46 56 10
5 1 0 11 -2 45 50 5
5 1 0 11 -3 23 26 3
5 1 0 11 -4 17 23 6
5 1 0 11 -5 19 19 0
5 1 0 11 -6 12 13 1
5 1 0 11 -7 6 6 0
5 1 0 11 -8 3 3 0
5 1 0 11 -9 1 1 0
5 1 0 11 -14 1 1 0
5 1 0 11 -16 1 1 0
5 1 0 100 7 0 1 1
5 1 0 100 6 0 3 3
5 1 0 100 5 0 4 4
5 1 0 100 4 1 3 2
5 1 0 100 3 0 5 5
5 1 0 100 2 2 7 5
5 1 0 100 1 8 17 9
5 1 0 100 0 7 15 8
5 1 0 100 -1 17 18 1
5 1 0 100 -2 10 11 1
5 1 0 100 -3 9 9 0
5 1 0 100 -4 6 6 0
5 1 0 100 -5 6 6 0
5 1 0 100 -6 2 2 0
5 1 0 100 -8 2 2 0
5 1 0 101 16 0 1 1
5 1 0 101 8 0 1 1
5 1 0 101 7 0 2 2
5 1 0 101 6 0 1 1
5 1 0 101 5 1 8 7
5 1 0 101 4 3 9 6
5 1 0 101 3 3 12 9
5 1 0 101 2 8 22 14
5 1 0 101 1 14 27 13
5 1 0 101 0 19 30 11
5 1 0 101 -1 17 22 5
5 1 0 101 -2 15 20 5
5 1 0 101 -3 16 17 1
5 1 0 101 -4 12 12 0
5 1 0 101 -5 7 8 1
5 1 0 101 -6 3 3 0
5 1 0 101 -8 1 1 0
5 1 0 110 13 0 1 1
5 1 0 110 7 0 2 2
5 1 0 110 6 0 1 1
5 1 0 110 5 0 5 5
5 1 0 110 4 0 4 4
5 1 0 110 3 2 10 8
5 1 0 110 2 2 11 9
5 1 0 110 1 9 13 4
5 1 0 110 0 12 22 10
5 1 0 110 -1 13 14 1
5 1 0 110 -2 12 13 1
5 1 0 110 -3 12 12 0
5 1 0 110 -4 6 8 2
5 1 0 110 -5 4 5 1
5 1 0 110 -6 5 5 0
5 1 0 110 -7 1 1 0
5 1 0 110 -8 1 1 0
5 1 0 110 -10 1 1 0
5 1 0 111 7 0 3 3
5 1 0 111 6 2 4 2
5 1 0 111 5 0 1 1
5 1 0 111 4 1 7 6
5 1 0 111 3 5 8 3
5 1 0 111 2 4 8 4
5 1 0 111 1 7 14 7
5 1 0 111 0 15 21 6
5 1 0 111 -1 15 18 3
5 1 0 111 -2 13 14 1
5 1 0 111 -3 11 12 1
5 1 0 111 -4 6 6 0
5 1 0 111 -5 6 6 0
5 1 0 111 -6 4 4 0
5 1 0 111 -7 2 2 0
5 1 0 111 -8 2 2 0
5 1 0 111 -9 1 1 0
5 1 0 111 -14 1 1 0
5 1 1 0 17 0 1 1
5 1 1 0 15 0 1 1
5 1 1 0 14 0 2 2
5 1 1 0 13 0 7 7
5 1 1 0 12 0 10 10
5 1 1 0 11 0 8 8
5 1 1 0 10 0 10 10
5 1 1 0 9 0 23 23
5 1 1 0 8 0 51 51
5 1 1 0 7 0 64 64
5 1 1 0 6 1 111 110
5 1 1 0 5 5 166 161
5 1 1 0 4 12 282 270
5 1 1 0 3 25 441 416
5 1 1 0 2 81 604 523
5 1 1 0 1 212 797 585
5 1 1 0 0 356 971 615
5 1 1 0 -1 496 795 299
5 1 1 0 -2 424 559 135
5 1 1 0 -3 324 378 54
5 1 1 0 -4 232 251 19
5 1 1 0 -5 164 168 4
5 1 1 0 -6 93 95 2
5 1 1 0 -7 52 52 0
5 1 1 0 -8 23 23 0
5 1 1 0 -9 25 26 1
5 1 1 0 -10 10 10 0
5 1 1 0 -11 4 4 0
5 1 1 0 -13 1 1 0
5 1 1 0 -15 1 1 0
5 1 1 1 15 0 1 1
5 1 1 1 13 0 5 5
5 1 1 1 12 0 3 3
5 1 1 1 11 0 3 3
5 1 1 1 10 0 3 3
5 1 1 1 9 0 6 6
5 1 1 1 8 0 19 19
5 1 1 1 7 0 25 25
5 1 1 1 6 1 43 42
5 1 1 1 5 0 73 73
5 1 1 1 4 6 108 102
5 1 1 1 3 16 158 142
5 1 1 1 2 38 250 212
5 1 1 1 1 84 282 198
5 1 1 1 0 136 345 209
5 1 1 1 -1 229 333 104
5 1 1 1 -2 192 239 47
5 1 1 1 -3 145 164 19
5 1 1 1 -4 101 106 5
5 1 1 1 -5 69 71 2
5 1 1 1 -6 46 49 3
5 1 1 1 -7 26 26 0
5 1 1 1 -8 11 11 0
5 1 1 1 -9 16 16 0
5 1 1 1 -10 5 5 0
5 1 1 1 -11 1 1 0
5 1 1 1 -13 1 1 0
5 1 1 10 14 0 1 1
5 1 1 10 13 0 1 1
5 1 1 10 12 0 2 2
5 1 1 10 10 0 3 3
5 1 1 10 9 0 5 5
5 1 1 10 8 0 6 6
5 1 1 10 7 0 9 9
5 1 1 10 6 1 17 16
5 1 1 10 5 1 20 19
5 1 1 10 4 3 36 33
5 1 1 10 3 3 55 52
5 1 1 10 2 19 96 77
5 1 1 10 1 49 145 96
5 1 1 10 0 74 164 90
5 1 1 10 -1 104 166 62
5 1 1 10 -2 93 120 27
5 1 1 10 -3 78 85 7
5 1 1 10 -4 64 67 3
5 1 1 10 -5 43 45 2
5 1 1 10 -6 24 24 0
5 1 1 10 -7 8 8 0
5 1 1 10 -8 4 5 1
5 1 1 10 -9 3 3 0
5 1 1 10 -13 1 1 0
5 1 1 11 13 0 1 1
5 1 1 11 12 0 1 1
5 1 1 11 11 0 1 1
5 1 1 11 10 0 2 2
5 1 1 11 9 0 3 3
5 1 1 11 8 0 5 5
5 1 1 11 7 0 7 7
5 1 1 11 6 0 17 17
5 1 1 11 5 3 29 26
5 1 1 11 4 2 35 33
5 1 1 11 3 10 63 53
5 1 1 11 2 19 78 59
5 1 1 11 1 29 90 61
5 1 1 11 0 64 125 61
5 1 1 11 -1 83 110 27
5 1 1 11 -2 92 109 17
5 1 1 11 -3 60 69 9
5 1 1 11 -4 42 45 3
5 1 1 11 -5 34 36 2
5 1 1 11 -6 18 19 1
5 1 1 11 -7 15 15 0
5 1 1 11 -8 5 5 0
5 1 1 11 -9 4 5 1
5 1 1 11 -10 1 1 0
5 1 1 11 -11 1 1 0
5 1 1 11 -12 1 1 0
5 1 1 11 -13 1 1 0
5 1 1 11 -15 1 1 0
5 1 1 100 12 0 2 2
5 1 1 100 11 0 1 1
5 1 1 100 10 0 2 2
5 1 1 100 8 0 1 1
5 1 1 100 7 0 4 4
5 1 1 100 6 0 5 5
5 1 1 100 5 0 7 7
5 1 1 100 4 0 12 12
5 1 1 100 3 2 14 12
5 1 1 100 2 5 32 27
5 1 1 100 1 22 60 38
5 1 1 100 0 34 64 30
5 1 1 100 -1 39 56 17
5 1 1 100 -2 27 36 9
5 1 1 100 -3 26 32 6
5 1 1 100 -4 17 19 2
5 1 1 100 -5 7 7 0
5 1 1 100 -6 10 10 0
5 1 1 100 -7 6 6 0
5 1 1 100 -8 3 3 0
5 1 1 100 -11 1 1 0
5 1 1 101 16 0 1 1
5 1 1 101 12 0 1 1
5 1 1 101 10 0 2 2
5 1 1 101 9 0 1 1
5 1 1 101 8 0 2 2
5 1 1 101 7 0 2 2
5 1 1 101 6 1 5 4
5 1 1 101 5 0 8 8
5 1 1 101 4 1 13 12
5 1 1 101 3 4 19 15
5 1 1 101 2 11 43 32
5 1 1 101 1 19 49 30
5 1 1 101 0 38 57 19
5 1 1 101 -1 56 73 17
5 1 1 101 -2 33 44 11
5 1 1 101 -3 34 39 5
5 1 1 101 -4 27 29 2
5 1 1 101 -5 16 16 0
5 1 1 101 -6 13 13 0
5 1 1 101 -7 5 5 0
5 1 1 101 -8 2 2 0
5 1 1 101 -9 2 2 0
5 1 1 101 -10 1 1 0
5 1 1 101 -11 2 2 0
5 1 1 110 7 0 4 4
5 1 1 110 6 0 6 6
5 1 1 110 5 0 6 6
5 1 1 110 4 1 8 7
5 1 1 110 3 6 26 20
5 1 1 110 2 6 27 21
5 1 1 110 1 17 33 16
5 1 1 110 0 23 37 14
5 1 1 110 -1 34 40 6
5 1 1 110 -2 33 40 7
5 1 1 110 -3 23 24 1
5 1 1 110 -4 15 16 1
5 1 1 110 -5 14 15 1
5 1 1 110 -6 10 11 1
5 1 1 110 -7 8 8 0
5 1 1 110 -8 4 4 0
5 1 1 110 -9 1 1 0
5 1 1 110 -10 2 2 0
5 1 1 110 -17 1 1 0
5 1 1 111 13 0 1 1
5 1 1 111 8 0 1 1
5 1 1 111 7 0 3 3
5 1 1 111 6 1 7 6
5 1 1 111 5 2 8 6
5 1 1 111 4 0 9 9
5 1 1 111 3 4 13 9
5 1 1 111 2 8 21 13
5 1 1 111 1 18 39 21
5 1 1 111 0 38 55 17
5 1 1 111 -1 40 51 11
5 1 1 111 -2 48 54 6
5 1 1 111 -3 26 30 4
5 1 1 111 -4 18 20 2
5 1 1 111 -5 16 17 1
5 1 1 111 -6 6 7 1
5 1 1 111 -7 6 7 1
5 1 1 111 -8 5 5 0
5 1 1 111 -9 1 1 0
5 1 1 111 -10 1 1 0
5 1 1 111 -13 1 1 0
5 1 1 111 -15 1 1 0
5 1 2 0 17 0 1 1
5 1 2 0 14 0 2 2
5 1 2 0 13 0 4 4
5 1 2 0 12 0 5 5
5 1 2 0 11 0 6 6
5 1 2 0 10 0 6 6
5 1 2 0 9 0 19 19
5 1 2 0 8 0 32 32
5 1 2 0 7 0 50 50
5 1 2 0 6 0 90 90
5 1 2 0 5 3 138 135
5 1 2 0 4 6 223 217
5 1 2 0 3 11 337 326
5 1 2 0 2 56 460 404
5 1 2 0 1 153 641 488
5 1 2 0 0 265 763 498
5 1 2 0 -1 372 627 255
5 1 2 0 -2 334 453 119
5 1 2 0 -3 265 311 46
5 1 2 0 -4 198 215 17
5 1 2 0 -5 141 148 7
5 1 2 0 -6 90 92 2
5 1 2 0 -7 50 50 0
5 1 2 0 -8 22 22 0
5 1 2 0 -9 20 21 1
5 1 2 0 -10 10 10 0
5 1 2 0 -11 8 8 0
5 1 2 0 -15 1 1 0
5 1 2 0 -16 1 1 0
5 1 2 1 14 0 1 1
5 1 2 1 13 0 3 3
5 1 2 1 12 0 3 3
5 1 2 1 11 0 5 5
5 1 2 1 10 0 2 2
5 1 2 1 9 0 13 13
5 1 2 1 8 0 13 13
5 1 2 1 7 0 29 29
5 1 2 1 6 0 37 37
5 1 2 1 5 1 62 61
5 1 2 1 4 4 106 102
5 1 2 1 3 8 144 136
5 1 2 1 2 36 232 196
5 1 2 1 1 73 276 203
5 1 2 1 0 144 364 220
5 1 2 1 -1 191 305 114
5 1 2 1 -2 204 261 57
5 1 2 1 -3 159 180 21
5 1 2 1 -4 115 123 8
5 1 2 1 -5 75 77 2
5 1 2 1 -6 61 65 4
5 1 2 1 -7 31 31 0
5 1 2 1 -8 23 23 0
5 1 2 1 -9 19 19 0
5 1 2 1 -10 4 4 0
5 1 2 1 -12 1 1 0
5 1 2 1 -16 1 1 0
5 1 2 10 14 0 1 1
5 1 2 10 13 0 1 1
5 1 2 10 12 0 1 1
5 1 2 10 10 0 3 3
5 1 2 10 9 0 2 2
5 1 2 10 8 0 9 9
5 1 2 10 7 0 8 8
5 1 2 10 6 0 20 20
5 1 2 10 5 0 33 33
5 1 2 10 4 3 48 45
5 1 2 10 3 4 70 66
5 1 2 10 2 22 114 92
5 1 2 10 1 65 191 126
5 1 2 10 0 75 201 126
5 1 2 10 -1 127 207 80
5 1 2 10 -2 112 144 32
5 1 2 10 -3 92 106 14
5 1 2 10 -4 83 87 4
5 1 2 10 -5 69 72 3
5 1 2 10 -6 32 35 3
5 1 2 10 -7 22 22 0
5 1 2 10 -8 10 11 1
5 1 2 10 -9 7 7 0
5 1 2 10 -10 2 2 0
5 1 2 10 -11 1 1 0
5 1 2 10 -13 1 1 0
5 1 2 10 -17 1 1 0
5 1 2 11 13 0 2 2
5 1 2 11 12 0 2 2
5 1 2 11 11 0 4 4
5 1 2 11 10 0 1 1
5 1 2 11 9 0 2 2
5 1 2 11 8 0 5 5
5 1 2 11 7 0 8 8
5 1 2 11 6 0 17 17
5 1 2 11 5 0 21 21
5 1 2 11 4 1 36 35
5 1 2 11 3 9 66 57
5 1 2 11 2 15 99 84
5 1 2 11 1 30 113 83
5 1 2 11 0 48 123 75
5 1 2 11 -1 92 143 51
5 1 2 11 -2 117 140 23
5 1 2 11 -3 68 80 12
5 1 2 11 -4 64 67 3
5 1 2 11 -5 43 45 2
5 1 2 11 -6 38 40 2
5 1 2 11 -7 20 20 0
5 1 2 11 -8 11 11 0
5 1 2 11 -9 6 6 0
5 1 2 11 -10 4 4 0
5 1 2 11 -13 1 1 0
5 1 2 100 13 0 1 1
5 1 2 100 10 0 1 1
5 1 2 100 9 0 2 2
5 1 2 100 8 0 2 2
5 1 2 100 7 0 7 7
5 1 2 100 6 0 8 8
5 1 2 100 5 1 11 10
5 1 2 100 4 1 21 20
5 1 2 100 3 4 26 22
5 1 2 100 2 11 55 44
5 1 2 100 1 16 54 38
5 1 2 100 0 32 91 59
5 1 2 100 -1 53 84 31
5 1 2 100 -2 44 62 18
5 1 2 100 -3 39 45 6
5 1 2 100 -4 32 33 1
5 1 2 100 -5 23 23 0
5 1 2 100 -6 13 14 1
5 1 2 100 -7 11 11 0
5 1 2 100 -8 6 6 0
5 1 2 100 -9 3 3 0
5 1 2 100 -10 3 3 0
5 1 2 100 -16 1 1 0
5 1 2 101 16 0 1 1
5 1 2 101 10 0 2 2
5 1 2 101 9 0 2 2
5 1 2 101 8 0 4 4
5 1 2 101 7 0 5 5
5 1 2 101 6 0 8 8
5 1 2 101 5 0 12 12
5 1 2 101 4 2 20 18
5 1 2 101 3 0 21 21
5 1 2 101 2 3 38 35
5 1 2 101 1 18 63 45
5 1 2 101 0 38 95 57
5 1 2 101 -1 56 86 30
5 1 2 101 -2 38 58 20
5 1 2 101 -3 50 56 6
5 1 2 101 -4 31 33 2
5 1 2 101 -5 29 30 1
5 1 2 101 -6 13 14 1
5 1 2 101 -7 12 12 0
5 1 2 101 -8 5 5 0
5 1 2 101 -9 3 3 0
5 1 2 101 -10 1 1 0
5 1 2 101 -11 1 1 0
5 1 2 101 -12 1 1 0
