TEAM YEAR NUMBER NAME SALARY
swallows 1983 61 武内正行 300万円
swallows 1983 1 若松勉 3600万円
swallows 1983 9 杉浦享 2100万円
swallows 1983 10 佐々木正行 420万円
swallows 1983 23 萩原康弘 780万円
swallows 1983 35 小川淳司 450万円
swallows 1983 37 岩下正明 750万円
swallows 1983 44 高仁秀治 300万円
swallows 1983 45 加藤誉昭 300万円
swallows 1983 50 青木実 810万円
swallows 1983 51 釘谷肇 500万円
swallows 1983 53 谷松浩之 330万円
swallows 1983 59 玄岡正充 380万円
swallows 1983 63 豊順一郎 280万円
swallows 1983 81 小林国男 450万円
swallows 1983 82 佐藤博 450万円
swallows 1983 83 有沢賢持 400万円
swallows 1983 88 上水流洋 400万円
swallows 1984 11 荒木大輔 480万円
swallows 1984 12 立野政治 600万円
swallows 1984 14 宮本賢治 1000万円
swallows 1984 15 竹本由紀夫 420万円
swallows 1984 16 加藤正次 400万円
swallows 1984 17 松岡弘 2700万円
swallows 1984 19 梶間健一 2000万円
swallows 1984 20 中本茂樹 500万円
swallows 1984 21 井本隆 1750万円
swallows 1984 22 黒田真二 600万円
swallows 1984 23 酒井圭一 400万円
swallows 1984 24 大川章 400万円
swallows 1984 25 鈴木正幸 500万円
swallows 1984 26 井原慎一朗 900万円
swallows 1984 32 尾花高夫 1800万円
swallows 1984 33 鳥原公二 600万円
swallows 1984 34 高野光 540万円
swallows 1984 38 南秀憲 360万円
swallows 1984 40 宮城弘明 410万円
swallows 1984 43 阿井英二郎 290万円
swallows 1984 52 後藤雄一 360万円
swallows 1984 54 西沢浩一 260万円
swallows 1984 55 土井武 260万円
swallows 1984 56 中川明仁 290万円
swallows 1984 61 染宮修一 250万円
swallows 1984 28 八重樫幸雄 1100万円
swallows 1984 29 芦沢優 510万円
swallows 1984 30 君波隆祥 450万円
swallows 1984 31 橋上秀樹 300万円
swallows 1984 57 原田要 300万円
swallows 1984 62 森長隆 280万円
swallows 1984 63 藤枝慎治 270万円
swallows 1984 5 角富士夫 1200万円
swallows 1984 6 水谷新太郎 1600万円
swallows 1984 7 渡辺進 1600万円
swallows 1984 36 池山隆寛 360万円
swallows 1984 39 渋井敬一 600万円
swallows 1984 41 杉村繁 600万円
swallows 1984 46 栗山英樹 300万円
swallows 1984 47 上地和彦 260万円
swallows 1984 48 桜井伸一 280万円
swallows 1984 58 羅本新二 660万円
swallows 1984 60 後関昌彦 290万円
swallows 1984 1 若松勉 4100万円
swallows 1984 9 杉浦享 2100万円
swallows 1984 35 小川淳司 700万円
swallows 1984 37 岩下正明 900万円
swallows 1984 44 高仁秀治 360万円
swallows 1984 45 加藤誉昭 290万円
swallows 1984 50 青木実 780万円
swallows 1984 51 釘谷肇 600万円
swallows 1984 53 金敷一美 360万円
swallows 1984 59 玄岡正充 320万円
swallows 1985 11 荒木大輔 480万円
swallows 1985 12 立野政治 560万円
swallows 1985 13 有沢賢持 710万円
swallows 1985 14 宮本賢治 950万円
swallows 1985 16 加藤正次 428万円
swallows 1985 17 松岡弘 2200万円
swallows 1985 19 梶間健一 2500万円
swallows 1985 20 中本茂樹 810万円
swallows 1985 22 黒田真二 570万円
swallows 1985 23 酒井圭一 700万円
swallows 1985 24 大川章 1160万円
swallows 1985 25 鈴木正幸 600万円
swallows 1985 32 尾花高夫 2700万円
swallows 1985 33 鳥原公二 800万円
swallows 1985 34 高野光 980万円
swallows 1985 38 南秀憲 380万円
swallows 1985 40 宮城弘明 410万円
swallows 1985 43 阿井英二郎 300万円
swallows 1985 54 西沢浩一 290万円
swallows 1985 55 土井武 280万円
swallows 1985 56 中川明仁 300万円
swallows 1985 61 染宮修一 290万円
swallows 1985 67 乱橋幸仁 260万円
swallows 1985 26 秦真司 480万円
swallows 1985 28 八重樫幸雄 1800万円
swallows 1985 29 芦沢優 510万円
swallows 1985 30 君波隆祥 450万円
swallows 1985 31 橋上秀樹 310万円
swallows 1985 57 原田要 300万円
swallows 1985 63 藤枝慎治 290万円
swallows 1985 4 青島健太 540万円
swallows 1985 5 角富士夫 1680万円
swallows 1985 6 水谷新太郎 2200万円
swallows 1985 7 渡辺進 1900万円
swallows 1985 8 広沢克己 600万円
swallows 1985 36 池山隆寛 390万円
swallows 1985 39 渋井敬一 700万円
swallows 1985 41 杉村繁 700万円
swallows 1985 46 栗山英樹 320万円
swallows 1985 47 上地和彦 270万円
swallows 1985 48 桜井伸一 280万円
swallows 1985 52 柳田浩一 300万円
swallows 1985 58 羅本新二 630万円
swallows 1985 60 後関昌彦 310万円
swallows 1985 1 若松勉 5100万円
swallows 1985 9 杉浦享 2000万円
swallows 1985 35 小川淳司 950万円
swallows 1985 37 岩下正明 1000万円
swallows 1985 44 高仁秀治 380万円
swallows 1985 45 加藤誉昭 320万円
swallows 1985 50 青木実 700万円
swallows 1985 51 釘谷肇 680万円
swallows 1985 53 金敷一美 350万円
swallows 1985 59 玄岡正充 620万円
swallows 1985 62 大江弘明 280万円
swallows 1986 11 荒木大輔 960万円
swallows 1986 12 矢野和哉 450万円
swallows 1986 14 宮本賢治 900万円
swallows 1986 18 伊東昭光 540万円
swallows 1986 19 梶間健一 2720万円
swallows 1986 20 中本茂樹 900万円
swallows 1986 22 黒田真二 570万円
swallows 1986 23 酒井圭一 630万円
swallows 1986 24 大川章 1050万円
swallows 1986 25 鈴木正幸 840万円
swallows 1986 32 尾花高夫 3100万円
swallows 1986 33 鳥原公二 670万円
swallows 1986 34 高野光 1200万円
swallows 1986 40 宮城弘明 410万円
swallows 1986 43 阿井英二郎 840万円
swallows 1986 47 内山憲一 350万円
swallows 1986 54 西沢浩一 320万円
swallows 1986 55 土井武 300万円
swallows 1986 56 中川明仁 360万円
swallows 1986 61 染宮修支 350万円
swallows 1986 66 山田勉 320万円
swallows 1986 67 乱橋幸仁 330万円
swallows 1986 26 秦真司 500万円
swallows 1986 28 八重樫幸雄 2950万円
swallows 1986 29 芦沢優 610万円
swallows 1986 30 君波隆祥 480万円
swallows 1986 51 熊田智行 320万円
swallows 1986 57 原田要 300万円
swallows 1986 63 藤枝慎治 320万円
swallows 1986 4 青島健太 540万円
swallows 1986 5 角富士夫 1550万円
swallows 1986 6 水谷新太郎 2150万円
swallows 1986 7 渡辺進 1900万円
swallows 1986 8 広沢克実 980万円
swallows 1986 36 池山隆寛 480万円
swallows 1986 39 渋井敬一 680万円
swallows 1986 41 杉村繁 700万円
swallows 1986 48 桜井伸一 330万円
swallows 1986 52 柳田浩一 320万円
swallows 1986 58 羅本新二 600万円
swallows 1986 60 後関昌彦 350万円
swallows 1986 9 杉浦享 3500万円
swallows 1986 10 荒井幸雄 320万円
swallows 1986 31 橋上秀樹 330万円
swallows 1986 35 小川淳司 900万円
swallows 1986 37 岩下正明 1500万円
swallows 1986 44 高仁秀治 500万円
swallows 1986 45 加藤誉昭 330万円
swallows 1986 46 栗山英樹 450万円
swallows 1986 53 金敷一美 450万円
swallows 1986 59 玄岡正充 640万円
swallows 1986 62 大江弘明 450万円
swallows 1987 11 荒木大輔 1580万円
swallows 1987 12 矢野和哉 800万円
swallows 1987 14 宮本賢治 880万円
swallows 1987 18 伊東昭光 840万円
swallows 1987 19 梶間健一 2200万円
swallows 1987 20 中本茂樹 1440万円
swallows 1987 21 西岡剛 570万円
swallows 1987 22 黒田真二 570万円
swallows 1987 23 酒井圭一 600万円
swallows 1987 24 大川章 1000万円
swallows 1987 25 鈴木正幸 760万円
swallows 1987 32 尾花高夫 3040万円
swallows 1987 34 高野光 2340万円
swallows 1987 40 宮城弘明 410万円
swallows 1987 43 阿井英二郎 1300万円
swallows 1987 47 内山憲一 330万円
swallows 1987 54 西沢浩一 360万円
swallows 1987 55 土井武 330万円
swallows 1987 56 中川明仁 400万円
swallows 1987 61 染宮修支 350万円
swallows 1987 64 佐々木重樹 300万円
swallows 1987 66 山田勉 340万円
swallows 1987 67 乱橋幸仁 380万円
swallows 1987 26 秦真司 600万円
swallows 1987 28 八重樫幸雄 2600万円
swallows 1987 29 芦沢優 720万円
swallows 1987 30 君波隆祥 650万円
swallows 1987 51 熊田智行 320万円
swallows 1987 57 原田要 350万円
swallows 1987 58 飯田哲也 320万円
swallows 1987 63 藤枝慎治 380万円
swallows 1987 4 青島健太 540万円
swallows 1987 5 角富士夫 1550万円
swallows 1987 6 水谷新太郎 2050万円
swallows 1987 7 渡辺進 1710万円
swallows 1987 36 池山隆寛 750万円
swallows 1987 38 土橋勝征 320万円
swallows 1987 39 渋井敬一 1020万円
swallows 1987 41 杉村繁 630万円
swallows 1987 46 栗山英樹 810万円
swallows 1987 48 桜井伸一 410万円
swallows 1987 52 柳田浩一 360万円
swallows 1987 60 後関昌彦 350万円
swallows 1987 62 霜村英昭 300万円
swallows 1987 8 広沢克巳 1100万円
swallows 1987 9 杉浦享 3100万円
swallows 1987 10 荒井幸雄 500万円
swallows 1987 31 橋上秀樹 380万円
swallows 1987 35 小川淳司 810万円
swallows 1987 37 岩下正明 1300万円
swallows 1987 44 高仁秀治 780万円
swallows 1987 45 加藤誉昭 380万円
swallows 1987 49 大江弘明 360万円
swallows 1987 59 玄岡正充 620万円
swallows 1987 68 鈴木康博 280万円
swallows 1988 11 荒木大輔 1980万円
swallows 1988 12 矢野和哉 1200万円
swallows 1988 13 梅澤義勝 800万円
swallows 1988 14 宮本賢治 1320万円
swallows 1988 18 伊東昭光 1880万円
swallows 1988 19 梶間健一 2040万円
swallows 1988 20 中本茂樹 1680万円
swallows 1988 21 西岡剛 740万円
swallows 1988 22 忰田幸也 400万円
swallows 1988 23 酒井圭一 900万円
swallows 1988 24 大川章 980万円
swallows 1988 32 尾花髙夫 3540万円
swallows 1988 34 高野光 3000万円
swallows 1988 40 鈴木平 400万円
swallows 1988 43 阿井英二郎 1350万円
swallows 1988 47 内山憲一 390万円
swallows 1988 53 内藤尚行 400万円
swallows 1988 54 西沢浩一 410万円
swallows 1988 55 土井武 370万円
swallows 1988 56 池末和隆 380万円
swallows 1988 61 染宮修支 460万円
swallows 1988 63 加藤博人 360万円
swallows 1988 64 佐々木重樹 380万円
swallows 1988 66 山田勉 410万円
swallows 1988 67 乱橋幸仁 420万円
swallows 1988 26 秦真司 660万円
swallows 1988 28 八重樫幸雄 3200万円
swallows 1988 29 芦沢優 800万円
swallows 1988 30 君波隆祥 700万円
swallows 1988 33 中西親志 600万円
swallows 1988 41 藤枝慎治 430万円
swallows 1988 51 熊田智行 380万円
swallows 1988 58 飯田哲也 380万円
swallows 1988 3 長嶋一茂 840万円
swallows 1988 4 青島健太 700万円
swallows 1988 5 角富士夫 1450万円
swallows 1988 6 水谷新太郎 1640万円
swallows 1988 25 平田薫 1500万円
swallows 1988 36 池山隆寛 1600万円
swallows 1988 37 後関昌彦 580万円
swallows 1988 38 土橋勝征 390万円
swallows 1988 39 渋井敬一 1320万円
swallows 1988 48 桜井伸一 720万円
swallows 1988 52 柳田浩一 600万円
swallows 1988 62 霜村英昭 370万円
swallows 1988 8 広沢克己 2400万円
swallows 1988 9 杉浦享 4800万円
swallows 1988 10 荒井幸雄 1480万円
swallows 1988 31 橋上秀樹 420万円
swallows 1988 35 小川淳司 1140万円
swallows 1988 44 高仁秀治 780万円
swallows 1988 45 加藤誉昭 440万円
swallows 1988 46 栗山英樹 780万円
swallows 1988 49 大江弘明 400万円
swallows 1988 59 玄岡正充 680万円
swallows 1988 60 城友博 360万円
swallows 1988 68 鈴木康博 370万円
swallows 1989 11 荒木大輔 1780万円
swallows 1989 12 矢野和哉 1100万円
swallows 1989 14 宮本賢治 1700万円
swallows 1989 17 川崎憲次郎 480万円
swallows 1989 18 伊東昭光 3760万円
swallows 1989 19 岡幸俊 480万円
swallows 1989 20 中本茂樹 2520万円
swallows 1989 21 西岡剛 660万円
swallows 1989 22 忰田幸也 400万円
swallows 1989 23 酒井圭一 1200万円
swallows 1989 24 内藤尚行 800万円
swallows 1989 29 谷宏明 1280万円
swallows 1989 32 尾花髙夫 4500万円
swallows 1989 34 高野光 3000万円
swallows 1989 37 郭建成 480万円
swallows 1989 40 鈴木平 420万円
swallows 1989 43 阿井英二郎 1250万円
swallows 1989 45 小林和公 400万円
swallows 1989 47 内山憲一 390万円
swallows 1989 49 大江弘明 420万円
swallows 1989 54 西沢浩一 430万円
swallows 1989 56 池末和隆 380万円
swallows 1989 61 染宮修支 480万円
swallows 1989 63 加藤博人 380万円
swallows 1989 64 佐々木重樹 380万円
swallows 1989 65 松岡大吾 360万円
swallows 1989 66 山田勉 410万円
swallows 1989 67 乱橋幸仁 450万円
swallows 1989 26 秦真司 1500万円
swallows 1989 28 八重樫幸雄 2720万円
swallows 1989 30 君波隆祥 720万円
swallows 1989 33 中西親志 650万円
swallows 1989 41 藤枝慎治 450万円
swallows 1989 51 熊田智行 400万円
swallows 1989 57 天野武文 360万円
swallows 1989 58 飯田哲也 400万円
swallows 1989 3 長嶋一茂 840万円
swallows 1989 4 青島健太 650万円
swallows 1989 5 角富士夫 1680万円
swallows 1989 6 水谷新太郎 1640万円
swallows 1989 25 笘篠賢治 550万円
swallows 1989 36 池山隆寛 3480万円
swallows 1989 38 土橋勝征 400万円
swallows 1989 39 渋井敬一 1250万円
swallows 1989 48 桜井伸一 850万円
swallows 1989 52 柳田浩一 570万円
swallows 1989 53 幸田正広 380万円
swallows 1989 62 霜村英昭 380万円
swallows 1989 8 広沢克己 4260万円
swallows 1989 9 杉浦享 4480万円
swallows 1989 10 荒井幸雄 1480万円
swallows 1989 31 橋上秀樹 600万円
swallows 1989 35 小川淳司 1500万円
swallows 1989 44 高仁秀治 830万円
swallows 1989 46 栗山英樹 1380万円
swallows 1989 55 関根毅 480万円
swallows 1989 59 玄岡正充 640万円
swallows 1989 60 城友博 380万円
swallows 1989 68 鈴木康博 380万円
swallows 1990 11 荒木大輔 1780万円
swallows 1990 12 矢野和哉 1700万円
swallows 1990 13 加藤博人 1520万円
swallows 1990 14 宮本賢治 1600万円
swallows 1990 17 川崎憲次郎 1000万円
swallows 1990 18 伊東昭光 3020万円
swallows 1990 19 岡幸俊 650万円
swallows 1990 20 中本茂樹 2500万円
swallows 1990 21 西岡剛 620万円
swallows 1990 22 忰田幸也 450万円
swallows 1990 23 酒井圭一 1200万円
swallows 1990 24 内藤尚行 2400万円
swallows 1990 29 西村龍次 700万円
swallows 1990 32 尾花髙夫 5020万円
swallows 1990 34 高野光 2550万円
swallows 1990 37 郭建成 650万円
swallows 1990 40 鈴木平 750万円
swallows 1990 41 金沢次男 1600万円
swallows 1990 43 阿井英二郎 1050万円
swallows 1990 45 小林和公 400万円
swallows 1990 46 乱橋幸仁 750万円
swallows 1990 47 内山憲一 450万円
swallows 1990 49 大江弘明 430万円
swallows 1990 51 松元繁 380万円
swallows 1990 54 西沢浩一 480万円
swallows 1990 56 池末和隆 380万円
swallows 1990 63 押尾健一 420万円
swallows 1990 64 佐々木重樹 400万円
swallows 1990 65 松岡大吾 370万円
swallows 1990 66 山田勉 400万円
swallows 1990 71 有隅昭二 380万円
swallows 1990 26 秦真司 1600万円
swallows 1990 27 古田敦也 700万円
swallows 1990 28 八重樫幸雄 3100万円
swallows 1990 30 君波隆祥 700万円
swallows 1990 33 中西親志 1000万円
swallows 1990 57 天野武文 380万円
swallows 1990 58 飯田哲也 560万円
swallows 1990 67 野口寿浩 360万円
swallows 1990 3 長嶋一茂 900万円
swallows 1990 5 角富士夫 2700万円
swallows 1990 6 水谷新太郎 1700万円
swallows 1990 9 杉浦享 4000万円
swallows 1990 25 笘篠賢治 1800万円
swallows 1990 36 池山隆寛 5000万円
swallows 1990 38 土橋勝征 500万円
swallows 1990 39 渋井敬一 1450万円
swallows 1990 48 桜井伸一 800万円
swallows 1990 53 幸田正広 400万円
swallows 1990 59 広沢好輝 380万円
swallows 1990 62 霜村英昭 390万円
swallows 1990 4 栗山英樹 2000万円
swallows 1990 8 広沢克己 4000万円
swallows 1990 10 荒井幸雄 1740万円
swallows 1990 31 橋上秀樹 850万円
swallows 1990 35 小川淳司 1500万円
swallows 1990 44 高仁秀治 860万円
swallows 1990 52 柳田浩一 630万円
swallows 1990 55 関根毅 460万円
swallows 1990 60 城友博 400万円
swallows 1990 61 河野亮 360万円
swallows 1990 68 鈴木康博 420万円
swallows 1991 11 荒木大輔 1500万円
swallows 1991 12 矢野和哉 1450万円
swallows 1991 13 加藤博人 1400万円
swallows 1991 14 宮本賢治 3000万円
swallows 1991 15 岡林洋一 780万円
swallows 1991 17 川崎憲次郎 2200万円
swallows 1991 18 伊東昭光 2650万円
swallows 1991 19 岡幸俊 600万円
swallows 1991 20 中本茂樹 2150万円
swallows 1991 21 小坂勝仁 720万円
swallows 1991 22 高津臣吾 720万円
swallows 1991 24 内藤尚行 3000万円
swallows 1991 29 西村龍次 1900万円
swallows 1991 32 尾花高夫 5000万円
swallows 1991 34 高野光 2550万円
swallows 1991 37 郭建成 1000万円
swallows 1991 40 鈴木平 680万円
swallows 1991 41 金沢次男 2400万円
swallows 1991 43 西岡剛 620万円
swallows 1991 45 小林和公 400万円
swallows 1991 46 乱橋幸仁 1000万円
swallows 1991 47 内山憲一 480万円
swallows 1991 49 大江弘明 450万円
swallows 1991 50 川村一明 1080万円
swallows 1991 51 松元繁 390万円
swallows 1991 54 佐々木重樹 400万円
swallows 1991 55 広瀬新太郎 650万円
swallows 1991 56 池末和隆 410万円
swallows 1991 62 伊林厚志 380万円
swallows 1991 63 押尾健一 420万円
swallows 1991 64 村田正幸 360万円
swallows 1991 65 松岡大吾 390万円
swallows 1991 66 山田勉 430万円
swallows 1991 71 有隅昭二 390万円
swallows 1991 75 忰田幸也 450万円
swallows 1991 27 古田敦也 1920万円
swallows 1991 30 君波隆祥 1000万円
swallows 1991 33 中西親志 950万円
swallows 1991 57 天野武文 390万円
swallows 1991 67 野口寿浩 380万円
swallows 1991 72 上野忠 360万円
swallows 1991 2 飯田哲也 1680万円
swallows 1991 3 長嶋一茂 840万円
swallows 1991 4 笘篠賢治 1600万円
swallows 1991 5 角富士夫 4300万円
swallows 1991 7 清家政和 1520万円
swallows 1991 8 広沢克己 6300万円
swallows 1991 9 杉浦享 3600万円
swallows 1991 25 新井潔 600万円
swallows 1991 36 池山隆寛 8000万円
swallows 1991 38 土橋勝征 500万円
swallows 1991 39 渋井敬一 1400万円
swallows 1991 48 桜井伸一 750万円
swallows 1991 52 山中賢次 440万円
swallows 1991 53 幸田正広 430万円
swallows 1991 59 広沢好輝 400万円
swallows 1991 74 松元秀一郎 360万円
swallows 1991 0 柳田浩一 1450万円
swallows 1991 10 荒井幸雄 2480万円
swallows 1991 23 石橋貢 1200万円
swallows 1991 26 秦真司 2000万円
swallows 1991 31 橋上秀樹 800万円
swallows 1991 35 小川淳司 1450万円
swallows 1991 44 高仁秀治 820万円
swallows 1991 58 原英史 380万円
swallows 1991 60 城友博 470万円
swallows 1991 61 河野亮 370万円
swallows 1991 68 鈴木康博 450万円
swallows 1992 11 荒木大輔 1000万円
swallows 1992 12 矢野和哉 1200万円
swallows 1992 13 加藤博人 2300万円
swallows 1992 14 宮本賢治 2900万円
swallows 1992 15 岡林洋一 2400万円
swallows 1992 16 石井一久 700万円
swallows 1992 17 川崎憲次郎 4000万円
swallows 1992 18 伊東昭光 2400万円
swallows 1992 19 岡幸俊 550万円
swallows 1992 20 中本茂樹 2480万円
swallows 1992 21 小坂勝仁 740万円
swallows 1992 22 高津臣吾 720万円
swallows 1992 23 増田政行 720万円
swallows 1992 24 内藤尚行 2640万円
swallows 1992 29 西村龍次 4700万円
swallows 1992 34 高野光 2000万円
swallows 1992 37 西岡洋 720万円
swallows 1992 40 鈴木平 700万円
swallows 1992 41 金沢次男 2040万円
swallows 1992 43 西岡剛 640万円
swallows 1992 45 角盈男 2600万円
swallows 1992 46 乱橋幸仁 920万円
swallows 1992 47 内山憲一 700万円
swallows 1992 51 松元繁 390万円
swallows 1992 54 佐々木重樹 430万円
swallows 1992 55 広瀬新太郎 1000万円
swallows 1992 56 池末和隆 450万円
swallows 1992 62 伊林厚志 400万円
swallows 1992 63 押尾健一 430万円
swallows 1992 64 村田正幸 420万円
swallows 1992 65 松岡大吾 400万円
swallows 1992 66 山田勉 450万円
swallows 1992 75 忰田幸也 450万円
swallows 1992 27 古田敦也 6000万円
swallows 1992 30 君波隆祥 1000万円
swallows 1992 33 中西親志 1100万円
swallows 1992 57 天野武文 400万円
swallows 1992 67 野口寿浩 440万円
swallows 1992 71 鮫島秀旗 400万円
swallows 1992 72 上野忠 400万円
swallows 1992 1 池山隆寛 8000万円
swallows 1992 3 長嶋一茂 1200万円
swallows 1992 4 笘篠賢治 2280万円
swallows 1992 5 角富士夫 4000万円
swallows 1992 7 清家政和 1320万円
swallows 1992 8 広沢克己 9250万円
swallows 1992 9 杉浦享 4200万円
swallows 1992 25 新井潔 600万円
swallows 1992 35 津川力 430万円
swallows 1992 38 土橋勝征 900万円
swallows 1992 39 渋井敬一 1200万円
swallows 1992 48 桜井伸一 750万円
swallows 1992 52 山中賢次 460万円
swallows 1992 53 幸田正広 450万円
swallows 1992 59 広沢好輝 400万円
swallows 1992 74 松元秀一郎 400万円
swallows 1992 00 城友博 550万円
swallows 1992 0 柳田浩一 1300万円
swallows 1992 2 飯田哲也 1900万円
swallows 1992 10 荒井幸雄 2200万円
swallows 1992 26 秦真司 3300万円
swallows 1992 31 橋上秀樹 1650万円
swallows 1992 50 高梨利洋 420万円
swallows 1992 58 原英史 400万円
swallows 1992 61 河野亮 420万円
swallows 1992 68 鈴木康博 470万円
swallows 1993 27 古田敦也 11500万円
swallows 1993 1 池上隆寛 12000万円
swallows 1993 8 広沢克己 12500万円
swallows 1993 11 荒木大輔 2000万円
swallows 1993 12 森浩二 1100万円
swallows 1993 13 加藤博人 2050万円
swallows 1993 14 宮本賢治 2600万円
swallows 1993 15 岡林洋一 6100万円
swallows 1993 16 石井一久 980万円
swallows 1993 17 川崎憲次郎 3500万円
swallows 1993 18 伊東昭光 5100万円
swallows 1993 20 伊藤智仁 1200万円
swallows 1993 21 小坂勝仁 1300万円
swallows 1993 22 高津臣吾 1600万円
swallows 1993 23 増田政行 720万円
swallows 1993 24 内藤尚行 4000万円
swallows 1993 29 西村龍次 7000万円
swallows 1993 34 高野光 3500万円
swallows 1993 37 西岡洋 720万円
swallows 1993 40 鈴木平 700万円
swallows 1993 41 金沢次男 3300万円
swallows 1993 45 山本樹 700万円
swallows 1993 46 乱橋幸仁 1600万円
swallows 1993 47 内山憲一 730万円
swallows 1993 51 松元繁 390万円
swallows 1993 54 小倉恒 700万円
swallows 1993 55 岡幸俊 550万円
swallows 1993 56 池末和隆 480万円
swallows 1993 62 伊林厚志 450万円
swallows 1993 63 押尾健一 460万円
swallows 1993 64 村田正幸 450万円
swallows 1993 65 松岡大吾 450万円
swallows 1993 66 山田勉 500万円
swallows 1993 30 君波隆祥 1000万円
swallows 1993 33 中西親志 1250万円
swallows 1993 57 天野武文 440万円
swallows 1993 67 野口寿浩 440万円
swallows 1993 71 鮫島秀旗 420万円
swallows 1993 72 上野忠 440万円
swallows 1993 4 笘篠賢治 2300万円
swallows 1993 5 角富士夫 3700万円
swallows 1993 9 杉浦享 4000万円
swallows 1993 25 新井潔 600万円
swallows 1993 35 津川力 450万円
swallows 1993 38 住友健人 500万円
swallows 1993 39 桜井伸一 1200万円
swallows 1993 43 鈴木浩文 700万円
swallows 1993 53 幸田正広 490万円
swallows 1993 59 広沢好輝 490万円
swallows 1993 60 松元秀一郎 440万円
swallows 1993 00 城友博 1400万円
swallows 1993 0 柳田昌夫 1200万円
swallows 1993 2 飯田哲也 6050万円
swallows 1993 7 橋上秀樹 1650万円
swallows 1993 10 荒井幸雄 3100万円
swallows 1993 26 秦真司 4500万円
swallows 1993 31 真中満 750万円
swallows 1993 32 金森栄治 2550万円
swallows 1993 38 土橋勝征 1900万円
swallows 1993 48 古沢淳 700万円
swallows 1993 50 高梨利洋 460万円
swallows 1993 58 原英史 420万円
swallows 1993 61 河野亮 470万円
swallows 1993 68 鈴木康博 490万円
swallows 1993 70 清水千曲 420万円
swallows 1994 27 古田敦也 18000万円
swallows 1994 1 池山隆寛 15000万円
swallows 1994 8 広沢克己 18000万円
swallows 1994 11 荒木大輔 4500万円
swallows 1994 12 斉藤充弘 1200万円
swallows 1994 13 加藤博人 1750万円
swallows 1994 14 宮本賢治 3500万円
swallows 1994 15 岡林洋一 6000万円
swallows 1994 16 石井一久 1200万円
swallows 1994 17 川崎憲次郎 5500万円
swallows 1994 18 伊東昭光 9000万円
swallows 1994 19 山部太 1200万円
swallows 1994 20 伊藤智仁 3000万円
swallows 1994 21 小坂勝仁 1400万円
swallows 1994 22 高津臣吾 5300万円
swallows 1994 23 増田康栄 670万円
swallows 1994 24 内藤尚行 3700万円
swallows 1994 29 西村龍次 7800万円
swallows 1994 37 西岡洋 700万円
swallows 1994 40 鈴木平 600万円
swallows 1994 41 金沢次男 3000万円
swallows 1994 45 山本樹 750万円
swallows 1994 46 乱橋幸仁 1700万円
swallows 1994 51 松元繁 420万円
swallows 1994 54 小倉恒 750万円
swallows 1994 55 岡幸俊 550万円
swallows 1994 62 伊林厚志 480万円
swallows 1994 63 押尾健一 460万円
swallows 1994 64 小橋正佳 400万円
swallows 1994 65 松岡大吾 490万円
swallows 1994 66 山田勉 2900万円
swallows 1994 33 中西親志 1600万円
swallows 1994 52 川畑勇一 600万円
swallows 1994 57 鮫島秀旗 420万円
swallows 1994 67 野口寿浩 510万円
swallows 1994 68 宇佐美康弘 400万円
swallows 1994 72 上野忠 460万円
swallows 1994 00 柳田聖人 800万円
swallows 1994 4 笘篠賢治 3700万円
swallows 1994 5 角富士夫 3400万円
swallows 1994 25 新井潔 750万円
swallows 1994 30 大野雄次 2000万円
swallows 1994 35 津川力 450万円
swallows 1994 38 住友健人 500万円
swallows 1994 39 桜井伸一 2000万円
swallows 1994 42 坂口千仙 1200万円
swallows 1994 43 鈴木浩文 700万円
swallows 1994 47 度会博文 600万円
swallows 1994 53 幸田正広 530万円
swallows 1994 59 広沢好輝 490万円
swallows 1994 60 松元秀一郎 900万円
swallows 1994 0 城友博 2700万円
swallows 1994 2 飯田哲也 6050万円
swallows 1994 7 橋上秀樹 3000万円
swallows 1994 10 荒井幸雄 5600万円
swallows 1994 26 秦真司 4500万円
swallows 1994 31 真中満 900万円
swallows 1994 32 金森栄治 2300万円
swallows 1994 38 土橋勝征 2500万円
swallows 1994 48 古沢淳 650万円
swallows 1994 50 高梨利洋 470万円
swallows 1994 58 原英史 420万円
swallows 1994 61 河野亮 520万円
swallows 1994 70 清水千曲 420万円
swallows 1995 27 古田敦也 16800万円
swallows 1995 1 池山隆寛 15000万円
swallows 1995 11 荒木大輔 4050万円
swallows 1995 12 斎藤充弘 830万円
swallows 1995 13 加藤博人 1350万円
swallows 1995 14 宮本賢治 3200万円
swallows 1995 15 岡林洋一 8700万円
swallows 1995 16 石井一久 2800万円
swallows 1995 17 川崎憲次郎 5000万円
swallows 1995 18 伊東昭光 8300万円
swallows 1995 19 山部太 1200万円
swallows 1995 20 伊藤智仁 2400万円
swallows 1995 21 小坂勝仁 1200万円
swallows 1995 22 高津臣吾 6500万円
swallows 1995 23 増田康栄 640万円
swallows 1995 28 池田親興 2000万円
swallows 1995 29 西村龍次 7200万円
swallows 1995 34 北川哲也 1200万円
swallows 1995 37 西岡洋 660万円
swallows 1995 40 山内嘉弘 1000万円
swallows 1995 45 山本樹 750万円
swallows 1995 46 伊林厚志 750万円
swallows 1995 51 松元繁 520万円
swallows 1995 54 小倉恒 800万円
swallows 1995 63 押尾健一 500万円
swallows 1995 64 小橋正佳 400万円
swallows 1995 65 松岡大吾 510万円
swallows 1995 66 山田勉 4100万円
swallows 1995 33 中西親志 1550万円
swallows 1995 38 野口寿浩 1860万円
