ax;ay;az;break_angle;break_length;break_y;des;end_speed;nasty;on_1b;on_2b;on_3b;pfx_x;pfx_z;pitch_type;px;pz;spin_dir;spin_rate;start_speed;sv_id;sz_bot;sz_top;type;type_confidence;vx0;vy0;vz0;x0;y0;z0;zone;url;num;count;away_team_runs;b;b_height;batter;atbat_des;event;event2;home_team_runs;o;p_throws;pitcher;s;score;stand;inning;top_inning;batter_name;pitcher_name
-6.792;25.073;-17.811;18.3;3.8;23.9;Ball;88.4;30;NA;NA;NA;-3.42;7.2;FF;-0.316;5.232;205.307;1662.696;94.6;130722_185454;1.56;3.4;B;.905;5.64;-138.63;1.635;-1.914;50.0;5.809;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;19;0-2;NA;1;6-1;458501;Luis Cruz pops out to first baseman Mitch Moreland.  ;Pop Out;NA;NA;3;R;506433;2;NA;R;3;Y;Luis Cruz;Yu Darvish
13.933;19.759;-34.175;-22.8;9.4;24.0;In play, out(s);80.5;50;NA;NA;NA;8.67;-1.29;SL;0.82;1.981;81.827;1639.278;85.0;130722_185516;1.52;3.43;X;.904;4.682;-124.574;-2.039;-2.197;50.0;5.576;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;19;1-2;NA;1;6-1;458501;Luis Cruz pops out to first baseman Mitch Moreland.  ;Pop Out;NA;NA;3;R;506433;2;NA;R;3;Y;Luis Cruz;Yu Darvish
-4.411;27.296;-15.021;13.3;3.7;23.8;Called Strike;84.5;40;NA;NA;NA;-2.43;9.39;FF;-1.389;2.332;194.420;1922.984;91.2;130722_190925;1.38;2.84;S;.919;2.914;-133.62;-6.358;-2.176;50.0;5.81;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;25;0-0;NA;1;5-10;458731;Brett Gardner strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;L;4;Y;Brett Gardner;Yu Darvish
-6.455;26.336;-11.299;23.5;2.9;23.9;Called Strike;88.5;58;NA;NA;NA;-3.26;10.51;FF;-0.864;1.898;197.181;2285.717;94.8;130722_190947;1.58;3.01;S;.904;4.608;-138.687;-8.442;-2.111;50.0;5.704;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;25;0-1;NA;1;5-10;458731;Brett Gardner strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;L;4;Y;Brett Gardner;Yu Darvish
-12.542;30.518;-18.328;31.6;4.6;23.8;Ball;88.3;36;NA;NA;NA;-6.3;6.92;FT;-2.077;2.77;222.170;1936.522;95.5;130722_191012;1.5;2.97;B;.899;3.038;-139.959;-4.855;-2.356;50.0;5.721;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;25;0-2;NA;1;5-10;458731;Brett Gardner strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;L;4;Y;Brett Gardner;Yu Darvish
16.0;22.821;-37.79;-23.1;10.6;23.9;Foul;79.3;35;NA;NA;NA;10.16;-3.61;SL;-0.517;2.213;70.659;1981.068;84.7;130722_191034;1.48;2.97;S;.904;1.324;-124.18;-0.924;-2.376;50.0;5.709;4;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;25;1-2;NA;1;5-10;458731;Brett Gardner strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;L;4;Y;Brett Gardner;Yu Darvish
-4.745;29.931;-13.242;15.2;2.9;23.8;Swinging Strike;89.4;66;NA;NA;NA;-2.32;9.23;FF;-1.001;3.173;194.069;2001.198;96.6;130722_191100;1.48;2.97;S;.904;4.277;-141.494;-4.656;-2.225;50.0;5.677;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;25;1-2;NA;1;5-10;458731;Brett Gardner strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;L;4;Y;Brett Gardner;Yu Darvish
14.832;21.353;-32.465;-25.1;10.0;23.9;Called Strike;76.3;64;NA;NA;NA;10.18;-0.25;SL;0.375;2.099;88.876;1801.076;81.5;130722_191137;1.52;3.43;S;.904;3.325;-119.496;-1.544;-2.353;50.0;5.649;9;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;26;0-0;NA;1;5-11;400085;Ichiro Suzuki grounds out, second baseman Ian Kinsler to first baseman Mitch Moreland.  ;Groundout;NA;NA;2;R;506433;2;NA;L;4;Y;Ichiro Suzuki;Yu Darvish
-4.712;31.619;-12.87;16.5;3.1;23.8;Ball;87.8;17;NA;NA;NA;-2.39;9.74;FF;-1.746;2.445;193.716;2063.901;95.4;130722_191151;1.54;3.29;B;.904;2.074;-139.678;-6.599;-2.188;50.0;5.685;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;26;0-1;NA;1;5-11;400085;Ichiro Suzuki grounds out, second baseman Ian Kinsler to first baseman Mitch Moreland.  ;Groundout;NA;NA;2;R;506433;2;NA;L;4;Y;Ichiro Suzuki;Yu Darvish
-14.667;23.647;-23.247;29.3;6.4;23.9;Swinging Strike;82.4;22;NA;NA;NA;-8.53;5.15;FS;-0.196;2.623;238.673;1924.241;88.4;130722_191211;1.47;3.38;S;.580;7.483;-129.454;-3.235;-1.997;50.0;5.641;5;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;26;1-1;NA;1;5-11;400085;Ichiro Suzuki grounds out, second baseman Ian Kinsler to first baseman Mitch Moreland.  ;Groundout;NA;NA;2;R;506433;2;NA;L;4;Y;Ichiro Suzuki;Yu Darvish
-8.137;25.541;-26.555;14.1;5.8;23.9;In play, out(s);88.4;33;NA;NA;NA;-4.14;2.82;FF;-0.137;1.779;235.372;1039.314;94.3;130722_191231;1.47;3.38;X;.905;6.965;-138.035;-5.687;-2.135;50.0;5.612;8;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;26;1-2;NA;1;5-11;400085;Ichiro Suzuki grounds out, second baseman Ian Kinsler to first baseman Mitch Moreland.  ;Groundout;NA;NA;2;R;506433;2;NA;L;4;Y;Ichiro Suzuki;Yu Darvish
3.06;25.529;-20.47;-10.2;4.7;23.9;Called Strike;85.3;58;NA;NA;NA;1.66;6.31;FC;-0.636;2.539;165.350;1309.002;91.5;130722_191317;1.84;3.74;S;.914;4.271;-134.077;-4.011;-2.457;50.0;5.491;4;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;27;0-0;NA;1;6-0;429664;Robinson Cano grounds out, second baseman Ian Kinsler to first baseman Mitch Moreland.  ;Groundout;NA;NA;3;R;506433;1;NA;L;4;Y;Robinson Cano;Yu Darvish
-7.454;28.195;-5.919;38.6;2.0;23.9;Ball;90.5;44;NA;NA;NA;-3.6;12.64;FF;-0.822;1.305;195.848;2788.053;97.2;130722_191353;1.86;3.77;B;.902;5.279;-142.019;-10.802;-2.226;50.0;5.507;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;27;0-1;NA;1;6-0;429664;Robinson Cano grounds out, second baseman Ian Kinsler to first baseman Mitch Moreland.  ;Groundout;NA;NA;3;R;506433;1;NA;L;4;Y;Robinson Cano;Yu Darvish
-7.562;22.87;-24.845;14.7;5.9;23.9;In play, out(s);84.6;46;NA;NA;NA;-4.2;4.03;FF;-0.615;2.234;225.895;1156.962;90.1;130722_191420;1.58;3.59;X;.910;5.385;-132.052;-3.928;-2.116;50.0;5.526;7;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;27;1-1;NA;1;6-0;429664;Robinson Cano grounds out, second baseman Ian Kinsler to first baseman Mitch Moreland.  ;Groundout;NA;NA;3;R;506433;1;NA;L;4;Y;Robinson Cano;Yu Darvish
-5.743;20.807;-15.284;17.4;3.7;24.0;Called Strike;86.8;76;NA;NA;NA;-3.04;8.91;FF;-0.831;1.988;198.778;1924.775;91.9;130722_192455;1.76;3.53;S;.909;4.344;-134.465;-6.964;-2.05;50.0;5.636;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;32;0-0;NA;1;6-2;407489;Lyle Overbay singles on a soft line drive to left fielder David Murphy.  ;Single;NA;NA;0;R;506433;2;NA;L;5;Y;Lyle Overbay;Yu Darvish
7.1;17.431;-43.865;-9.4;16.5;23.9;Swinging Strike;66.3;34;NA;NA;NA;6.55;-10.86;CU;-0.218;1.193;31.269;1917.581;70.6;130722_192525;1.58;3.61;S;.902;1.648;-103.484;1.182;-1.876;50.0;5.874;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;32;0-1;NA;1;6-2;407489;Lyle Overbay singles on a soft line drive to left fielder David Murphy.  ;Single;NA;NA;0;R;506433;2;NA;L;5;Y;Lyle Overbay;Yu Darvish
-3.46;28.7;-11.385;10.9;2.6;23.8;Foul;88.6;34;NA;NA;NA;-1.73;10.37;FF;-0.49;2.722;189.448;2187.269;95.5;130722_192546;1.58;3.61;S;.905;5.172;-139.787;-6.083;-2.131;50.0;5.659;4;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;32;0-2;NA;1;6-2;407489;Lyle Overbay singles on a soft line drive to left fielder David Murphy.  ;Single;NA;NA;0;R;506433;2;NA;L;5;Y;Lyle Overbay;Yu Darvish
-3.859;29.666;-10.484;17.0;2.6;23.8;Ball;88.0;30;NA;NA;NA;-1.95;10.93;FF;-2.364;2.104;190.087;2293.869;95.1;130722_192620;1.77;3.61;B;.905;0.755;-139.335;-7.643;-2.384;50.0;5.565;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;32;0-2;NA;1;6-2;407489;Lyle Overbay singles on a soft line drive to left fielder David Murphy.  ;Single;NA;NA;0;R;506433;2;NA;L;5;Y;Lyle Overbay;Yu Darvish
-2.254;27.41;-12.378;6.6;2.7;23.9;Foul;89.5;50;NA;NA;NA;-1.11;9.71;FF;-0.92;2.537;186.494;2055.660;96.0;130722_192644;1.58;3.61;S;.905;3.599;-140.613;-6.428;-2.064;50.0;5.632;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;32;1-2;NA;1;6-2;407489;Lyle Overbay singles on a soft line drive to left fielder David Murphy.  ;Single;NA;NA;0;R;506433;2;NA;L;5;Y;Lyle Overbay;Yu Darvish
-1.458;32.572;-11.461;-1.4;2.5;23.8;In play, no out;88.7;49;NA;NA;NA;-0.72;10.23;FF;0.668;3.023;184.025;2132.430;96.5;130722_192717;1.58;3.61;X;.905;7.876;-141.268;-5.156;-2.064;50.0;5.61;3;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;32;1-2;NA;1;6-2;407489;Lyle Overbay singles on a soft line drive to left fielder David Murphy.  ;Single;NA;NA;0;R;506433;2;NA;L;5;Y;Lyle Overbay;Yu Darvish
9.818;23.212;-35.041;-16.6;10.1;23.9;Foul;77.0;73;407489;NA;NA;6.61;-1.98;SL;0.593;1.88;73.721;1226.011;82.6;130722_192802;1.49;3.1;S;.906;4.615;-121.032;-1.81;-2.196;50.0;5.701;9;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;33;0-0;NA;0;6-1;150484;Vernon Wells flies out to center fielder Leonys Martin.  ;Flyout;NA;NA;1;R;506433;1;NA;R;5;Y;Vernon Wells;Yu Darvish
-8.153;23.937;-11.112;31.1;2.9;23.9;In play, out(s);87.3;46;407489;NA;NA;-4.23;10.88;FF;-0.282;3.403;201.160;2399.600;93.2;130722_192832;1.49;3.1;X;.906;5.721;-136.547;-4.399;-1.834;50.0;5.771;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;33;0-1;NA;0;6-1;150484;Vernon Wells flies out to center fielder Leonys Martin.  ;Flyout;NA;NA;1;R;506433;1;NA;R;5;Y;Vernon Wells;Yu Darvish
-0.106;23.169;-20.593;-2.3;4.7;23.9;Called Strike;85.7;50;407489;NA;NA;-0.06;6.24;FC;0.028;1.758;180.523;1258.027;91.2;130722_192929;1.79;3.49;S;.645;5.991;-133.56;-6.032;-2.218;50.0;5.482;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;34;0-0;NA;4;6-3;400098;Travis Hafner walks.   Lyle Overbay to 2nd.  ;Walk;NA;NA;1;R;506433;1;NA;L;5;Y;Travis Hafner;Yu Darvish
-10.007;25.884;-11.349;37.1;3.1;23.9;Ball;89.0;29;407489;NA;NA;-4.98;10.33;FF;-1.339;3.293;205.664;2401.881;95.2;130722_192955;1.72;3.47;B;.904;4.435;-139.556;-4.415;-2.287;50.0;5.619;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;34;0-1;NA;4;6-3;400098;Travis Hafner walks.   Lyle Overbay to 2nd.  ;Walk;NA;NA;1;R;506433;1;NA;L;5;Y;Travis Hafner;Yu Darvish
-6.418;26.347;-13.112;22.5;3.1;23.9;Ball;88.5;22;407489;NA;NA;-3.23;9.55;FF;-1.399;2.734;198.606;2099.161;94.9;130722_193026;1.73;3.47;B;.904;3.131;-139.009;-5.321;-2.112;50.0;5.518;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;34;1-1;NA;4;6-3;400098;Travis Hafner walks.   Lyle Overbay to 2nd.  ;Walk;NA;NA;1;R;506433;1;NA;L;5;Y;Travis Hafner;Yu Darvish
16.375;21.157;-38.652;-23.2;11.4;23.9;Ball;77.9;26;407489;NA;NA;10.92;-4.37;SL;0.382;1.048;68.416;2111.037;82.6;130722_193053;1.77;3.43;B;.905;3.194;-121.021;-2.594;-2.37;50.0;5.483;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;34;2-1;NA;4;6-3;400098;Travis Hafner walks.   Lyle Overbay to 2nd.  ;Walk;NA;NA;1;R;506433;1;NA;L;5;Y;Travis Hafner;Yu Darvish
2.561;19.044;-23.256;-6.9;5.4;24.0;Ball;84.8;26;407489;NA;NA;1.43;4.93;FC;-1.294;2.411;163.979;1027.682;89.4;130722_193122;1.73;3.4;B;.911;2.302;-130.984;-3.693;-2.359;50.0;5.512;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;34;3-1;NA;4;6-3;400098;Travis Hafner walks.   Lyle Overbay to 2nd.  ;Walk;NA;NA;1;R;506433;1;NA;L;5;Y;Travis Hafner;Yu Darvish
-3.148;22.25;-13.752;8.4;3.1;23.9;Swinging Strike;88.2;43;400098;407489;NA;-1.61;9.4;FF;-0.061;2.121;189.695;1980.303;93.6;130722_193211;1.54;3.32;S;.909;6.128;-136.917;-6.737;-2.092;50.0;5.504;8;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;35;0-0;NA;0;6-0;456488;Eduardo Nunez strikes out swinging.  ;Strikeout;NA;NA;2;R;506433;3;NA;R;5;Y;Eduardo Nunez;Yu Darvish
-5.168;25.214;-6.118;28.6;1.6;23.9;Swinging Strike;89.9;48;400098;407489;NA;-2.53;12.72;FF;0.379;3.263;191.217;2743.345;96.0;130722_193233;1.54;3.32;S;.903;7.308;-140.478;-5.418;-1.902;50.0;5.589;3;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;35;0-1;NA;0;6-0;456488;Eduardo Nunez strikes out swinging.  ;Strikeout;NA;NA;2;R;506433;3;NA;R;5;Y;Eduardo Nunez;Yu Darvish
-5.357;25.77;-11.507;18.8;2.7;23.9;Swinging Strike;89.3;43;400098;407489;NA;-2.66;10.23;FF;-0.315;1.732;194.530;2218.321;95.4;130722_193301;1.54;3.32;S;.904;5.319;-139.629;-8.045;-1.883;50.0;5.373;7;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;35;0-2;NA;0;6-0;456488;Eduardo Nunez strikes out swinging.  ;Strikeout;NA;NA;2;R;506433;3;NA;R;5;Y;Eduardo Nunez;Yu Darvish
18.72;21.422;-33.225;-29.7;10.1;23.9;Ball;79.1;79;400098;407489;NA;12.03;-0.72;SL;0.545;1.592;86.787;2209.162;84.0;130722_193339;1.52;3.37;B;.904;3.525;-123.13;-2.682;-2.464;50.0;5.47;9;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;36;0-0;NA;1;6-4;455755;Chris Stewart pops out to second baseman Ian Kinsler.  ;Pop Out;NA;NA;3;R;506433;2;NA;R;5;Y;Chris Stewart;Yu Darvish
16.103;24.196;-30.849;-28.2;9.3;23.8;Called Strike;77.8;21;400098;407489;NA;10.51;0.82;SL;0.041;2.844;94.704;1906.493;83.9;130722_193401;1.54;3.36;S;.904;2.783;-122.953;-0.273;-2.471;50.0;5.572;2;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;36;1-0;NA;1;6-4;455755;Chris Stewart pops out to second baseman Ian Kinsler.  ;Pop Out;NA;NA;3;R;506433;2;NA;R;5;Y;Chris Stewart;Yu Darvish
11.414;20.508;-29.851;-21.7;8.2;23.9;Called Strike;80.1;24;400098;407489;NA;7.13;1.41;SL;0.232;2.235;101.504;1357.075;85.0;130722_193425;1.55;3.33;S;.906;4.23;-124.523;-1.891;-2.405;50.0;5.429;5;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;36;1-1;NA;1;6-4;455755;Chris Stewart pops out to second baseman Ian Kinsler.  ;Pop Out;NA;NA;3;R;506433;2;NA;R;5;Y;Chris Stewart;Yu Darvish
-8.92;30.285;-4.362;51.4;1.9;23.8;Foul;88.0;28;400098;407489;NA;-4.5;14.0;FF;0.204;2.678;197.781;3035.011;95.4;130722_193453;1.53;3.41;S;.905;7.237;-139.616;-7.009;-1.832;50.0;5.503;5;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;36;1-2;NA;1;6-4;455755;Chris Stewart pops out to second baseman Ian Kinsler.  ;Pop Out;NA;NA;3;R;506433;2;NA;R;5;Y;Chris Stewart;Yu Darvish
12.952;26.353;-30.442;-23.8;8.6;23.8;In play, out(s);79.1;20;400098;407489;NA;8.16;1.04;SL;-0.091;2.222;97.617;1510.786;85.6;130722_193527;1.53;3.41;X;.905;3.404;-125.483;-1.785;-2.527;50.0;5.433;5;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;36;1-2;NA;1;6-4;455755;Chris Stewart pops out to second baseman Ian Kinsler.  ;Pop Out;NA;NA;3;R;506433;2;NA;R;5;Y;Chris Stewart;Yu Darvish
-1.61;28.201;-11.532;2.3;2.8;23.8;Swinging Strike;84.3;44;NA;NA;NA;-0.89;11.31;FF;-0.022;2.911;184.458;2244.221;91.4;130722_194346;1.52;3.43;S;.898;5.351;-133.846;-5.201;-1.93;50.0;5.701;2;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;40;0-0;NA;3;6-1;458501;Luis Cruz grounds out, third baseman Adrian Beltre to first baseman Mitch Moreland.  ;Groundout;NA;NA;1;R;506433;2;NA;R;6;Y;Luis Cruz;Yu Darvish
7.574;17.148;-46.805;-9.5;19.4;23.8;Ball;62.0;33;NA;NA;NA;7.85;-15.23;CU;-0.694;3.794;27.368;2434.399;67.1;130722_194401;1.42;3.09;B;.914;0.355;-98.184;7.552;-1.895;50.0;6.167;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;40;0-1;NA;3;6-1;458501;Luis Cruz grounds out, third baseman Adrian Beltre to first baseman Mitch Moreland.  ;Groundout;NA;NA;1;R;506433;2;NA;R;6;Y;Luis Cruz;Yu Darvish
-10.71;26.757;-13.344;31.8;3.7;23.9;Foul;87.4;36;NA;NA;NA;-5.55;9.71;FF;-0.042;1.256;209.629;2290.010;93.9;130722_194420;1.52;3.43;S;.869;7.189;-137.239;-9.205;-1.96;50.0;5.535;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;40;1-1;NA;3;6-1;458501;Luis Cruz grounds out, third baseman Adrian Beltre to first baseman Mitch Moreland.  ;Groundout;NA;NA;1;R;506433;2;NA;R;6;Y;Luis Cruz;Yu Darvish
14.295;25.082;-31.407;-25.4;9.1;23.8;Foul;78.4;26;NA;NA;NA;9.19;0.45;SL;0.389;2.478;93.071;1674.306;84.6;130722_194445;1.52;3.43;S;.904;3.966;-124.044;-1.037;-2.424;50.0;5.523;6;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;40;1-2;NA;3;6-1;458501;Luis Cruz grounds out, third baseman Adrian Beltre to first baseman Mitch Moreland.  ;Groundout;NA;NA;1;R;506433;2;NA;R;6;Y;Luis Cruz;Yu Darvish
-7.976;29.573;-13.954;25.4;3.3;23.8;Foul;87.7;59;NA;NA;NA;-4.05;9.21;FF;-0.688;3.798;203.641;2073.965;94.9;130722_194514;1.52;3.43;S;.905;5.213;-139.13;-2.432;-2.055;50.0;5.601;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;40;1-2;NA;3;6-1;458501;Luis Cruz grounds out, third baseman Adrian Beltre to first baseman Mitch Moreland.  ;Groundout;NA;NA;1;R;506433;2;NA;R;6;Y;Luis Cruz;Yu Darvish
15.734;24.527;-31.259;-27.6;9.2;23.8;Foul;78.7;44;NA;NA;NA;10.08;0.54;SL;0.936;2.414;93.328;1842.747;84.7;130722_194544;1.52;3.43;S;.904;4.391;-124.082;-1.402;-2.164;50.0;5.588;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;40;1-2;NA;3;6-1;458501;Luis Cruz grounds out, third baseman Adrian Beltre to first baseman Mitch Moreland.  ;Groundout;NA;NA;1;R;506433;2;NA;R;6;Y;Luis Cruz;Yu Darvish
-15.034;25.826;-20.142;34.7;5.0;23.9;Ball;87.6;45;NA;NA;NA;-7.69;6.12;FT;-0.664;4.818;231.328;2027.531;94.1;130722_194610;1.39;3.13;B;.905;6.816;-137.784;1.326;-2.15;50.0;5.676;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;40;1-2;NA;3;6-1;458501;Luis Cruz grounds out, third baseman Adrian Beltre to first baseman Mitch Moreland.  ;Groundout;NA;NA;1;R;506433;2;NA;R;6;Y;Luis Cruz;Yu Darvish
-5.393;30.942;-12.788;18.5;3.0;23.8;Foul;85.8;69;NA;NA;NA;-2.84;10.18;FF;-1.016;3.53;195.544;2130.509;93.5;130722_194636;1.52;3.43;S;.907;4.002;-137.023;-3.078;-2.127;50.0;5.544;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;40;2-2;NA;3;6-1;458501;Luis Cruz grounds out, third baseman Adrian Beltre to first baseman Mitch Moreland.  ;Groundout;NA;NA;1;R;506433;2;NA;R;6;Y;Luis Cruz;Yu Darvish
9.085;20.49;-46.816;-11.4;14.1;23.9;Foul;74.2;31;NA;NA;NA;6.65;-10.77;SL;-0.156;1.781;31.817;2157.967;79.0;130722_194658;1.52;3.43;S;.898;2.663;-115.846;1.184;-2.182;50.0;5.718;8;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;40;2-2;NA;3;6-1;458501;Luis Cruz grounds out, third baseman Adrian Beltre to first baseman Mitch Moreland.  ;Groundout;NA;NA;1;R;506433;2;NA;R;6;Y;Luis Cruz;Yu Darvish
-2.628;25.607;-9.9;11.3;2.2;23.9;Ball;87.6;45;NA;NA;NA;-1.35;11.37;FF;-1.209;4.208;186.727;2363.180;93.9;130722_194742;1.45;3.09;B;.909;3.108;-137.691;-2.249;-2.169;50.0;5.69;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;40;2-2;NA;3;6-1;458501;Luis Cruz grounds out, third baseman Adrian Beltre to first baseman Mitch Moreland.  ;Groundout;NA;NA;1;R;506433;2;NA;R;6;Y;Luis Cruz;Yu Darvish
17.144;22.461;-39.003;-24.2;11.5;23.9;In play, out(s);77.7;29;NA;NA;NA;11.36;-4.57;SL;0.252;2.075;68.281;2199.577;83.0;130722_194804;1.52;3.43;X;.905;2.971;-121.718;-0.116;-2.458;50.0;5.482;9;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;40;3-2;NA;3;6-1;458501;Luis Cruz grounds out, third baseman Adrian Beltre to first baseman Mitch Moreland.  ;Groundout;NA;NA;1;R;506433;2;NA;R;6;Y;Luis Cruz;Yu Darvish
15.564;24.163;-35.879;-23.4;11.3;23.8;Ball;75.3;82;NA;NA;NA;10.92;-2.65;SL;-0.496;1.263;76.610;1950.236;81.2;130722_194903;1.47;2.95;B;.905;1.154;-119.016;-2.255;-2.406;50.0;5.491;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_07/day_22/gid_2013_07_22_nyamlb_texmlb_1/inning/inning_all.xml;41;0-0;NA;3;5-10;458731;Brett Gardner lines out to right fielder Nelson Cruz.  ;Lineout;NA;NA;2;R;506433;1;NA;L;6;Y;Brett Gardner;Yu Darvish
