id,team,hit,opponent,year,score_team,score_opponent
BAL201307120,BAL,9,TOR,2012,8,3
BAL201307130,TOR,12,BAL,2012,7,3
BAL201307130,BAL,7,TOR,2012,3,7
BAL201307140,TOR,9,BAL,2012,4,7
BAL201307140,BAL,8,TOR,2012,7,3
BAL201307260,BOS,4,BAL,2012,0,6
BAL201307260,BAL,10,BOS,2012,6,0
BAL201307270,BOS,10,BAL,2012,7,3
BAL201307270,BAL,8,BOS,2012,3,7
BAL201307280,BOS,10,BAL,2012,5,0
BAL201307280,BAL,5,BOS,2012,0,5
BAL201307300,HOU,7,BAL,2012,3,4
BAL201307300,BAL,3,HOU,2012,4,3
BAL201307310,HOU,15,BAL,2012,11,0
BAL201307310,BAL,7,HOU,2012,0,11
BAL201308010,HOU,6,BAL,2012,3,6
BAL201308010,BAL,11,HOU,2012,6,3
BAL201308020,SEA,12,BAL,2012,8,11
BAL201308020,BAL,11,SEA,2012,11,8
BAL201308030,SEA,15,BAL,2012,8,4
BAL201308030,BAL,6,SEA,2012,4,8
BAL201308040,SEA,6,BAL,2012,3,2
BAL201308040,BAL,8,SEA,2012,2,3
BAL201308160,COL,8,BAL,2012,6,2
BAL201308160,BAL,5,COL,2012,3,6
BAL201308170,COL,12,BAL,2012,4,8
BAL201308170,BAL,10,COL,2012,8,4
BAL201308180,COL,8,BAL,2012,2,7
BAL201308180,BAL,15,COL,2012,7,2
BAL201308190,TBA,10,BAL,2012,4,3
BAL201308190,BAL,15,TBA,2012,3,4
BAL201308200,TBA,15,BAL,2012,7,2
BAL201308200,BAL,5,TBA,2012,4,7
BAL201308210,TBA,7,BAL,2012,2,4
BAL201308210,BAL,8,TBA,2012,4,2
BAL201308230,OAK,12,BAL,2012,7,9
BAL201308230,BAL,7,OAK,2012,9,7
BAL201308240,OAK,4,BAL,2012,2,1
BAL201308240,BAL,5,OAK,2012,1,2
BAL201308250,OAK,6,BAL,2012,3,10
BAL201308250,BAL,13,OAK,2012,10,3
BAL201309050,CHA,5,BAL,2012,1,3
BAL201309050,BAL,7,CHA,2012,3,1
BAL201309060,CHA,5,BAL,2012,0,4
BAL201309060,BAL,9,CHA,2012,4,0
BAL201309070,CHA,7,BAL,2012,3,2
BAL201309070,BAL,13,CHA,2012,2,3
BAL201309080,CHA,10,BAL,2012,4,1
BAL201309080,BAL,6,CHA,2012,2,4
BAL201309090,NYA,5,BAL,2012,2,4
BAL201309090,BAL,7,NYA,2012,4,2
BAL201309100,NYA,11,BAL,2012,7,5
BAL201309100,BAL,6,NYA,2012,5,7
BAL201309110,NYA,6,BAL,2012,5,3
BAL201309110,BAL,13,NYA,2012,4,5
BAL201309120,NYA,8,BAL,2012,6,5
BAL201309120,BAL,10,NYA,2012,5,6
BAL201309240,TOR,9,BAL,2012,3,2
BAL201309240,BAL,10,TOR,2012,2,3
BAL201309250,TOR,15,BAL,2012,5,9
BAL201309250,BAL,13,TOR,2012,9,4
BAL201309260,TOR,6,BAL,2012,2,3
BAL201309260,BAL,9,TOR,2012,3,2
BAL201309270,BOS,16,BAL,2012,12,3
BAL201309270,BAL,8,BOS,2012,3,12
BAL201309280,BOS,14,BAL,2012,5,6
BAL201309280,BAL,12,BOS,2012,6,5
BAL201309290,BOS,13,BAL,2012,6,7
BAL201309290,BAL,10,BOS,2012,7,5
BOS201304080,BAL,5,BOS,2012,1,3
BOS201304080,BOS,5,BAL,2012,3,0
BOS201304100,BAL,6,BOS,2012,8,5
BOS201304100,BOS,5,BAL,2012,5,8
BOS201304110,BAL,9,BOS,2012,3,2
BOS201304110,BOS,8,BAL,2012,2,3
BOS201304130,TBA,6,BOS,2012,1,1
BOS201304130,BOS,7,TBA,2012,1,1
BOS201304140,TBA,3,BOS,2012,0,5
BOS201304140,BOS,8,TBA,2012,5,0
BOS201304150,TBA,4,BOS,2012,2,2
BOS201304150,BOS,4,TBA,2012,2,2
BOS201304200,KCA,10,BOS,2012,3,4
BOS201304200,BOS,7,KCA,2012,4,2
BOS201304211,KCA,8,BOS,2012,4,2
BOS201304211,BOS,8,KCA,2012,2,4
BOS201304212,KCA,9,BOS,2012,5,4
BOS201304212,BOS,10,KCA,2012,4,5
BOS201304220,OAK,5,BOS,2012,6,9
BOS201304220,BOS,9,OAK,2012,9,6
BOS201304230,OAK,13,BOS,2012,13,0
BOS201304230,BOS,3,OAK,2012,0,13
BOS201304240,OAK,9,BOS,2012,5,6
BOS201304240,BOS,10,OAK,2012,6,5
BOS201304250,HOU,7,BOS,2012,2,7
BOS201304250,BOS,11,HOU,2012,7,2
BOS201304260,HOU,7,BOS,2012,3,7
BOS201304260,BOS,17,HOU,2012,7,3
BOS201304270,HOU,5,BOS,2012,4,8
BOS201304270,BOS,12,HOU,2012,8,4
BOS201304280,HOU,7,BOS,2012,1,6
BOS201304280,BOS,11,HOU,2012,6,1
BOS201305060,MIN,10,BOS,2012,5,5
BOS201305060,BOS,17,MIN,2012,5,5
BOS201305070,MIN,8,BOS,2012,6,0
BOS201305070,BOS,4,MIN,2012,1,6
BOS201305080,MIN,19,BOS,2012,15,8
BOS201305080,BOS,12,MIN,2012,8,15
BOS201305090,MIN,6,BOS,2012,5,3
BOS201305090,BOS,9,MIN,2012,3,5
BOS201305100,TOR,1,BOS,2012,0,5
BOS201305100,BOS,10,TOR,2012,5,0
BOS201305110,TOR,8,BOS,2012,3,2
BOS201305110,BOS,8,TOR,2012,2,3
BOS201305120,TOR,12,BOS,2012,12,4
BOS201305120,BOS,10,TOR,2012,4,12
BOS201305230,CLE,16,BOS,2012,12,3
BOS201305230,BOS,7,CLE,2012,3,12
BOS201305240,CLE,4,BOS,2012,1,8
BOS201305240,BOS,9,CLE,2012,8,1
BOS201305250,CLE,11,BOS,2012,4,7
BOS201305250,BOS,11,CLE,2012,7,4
BOS201305260,CLE,7,BOS,2012,5,2
BOS201305260,BOS,7,CLE,2012,4,5
BOS201305270,PHI,11,BOS,2012,3,9
BOS201305270,BOS,15,PHI,2012,9,3
BOS201305280,PHI,9,BOS,2012,3,1
BOS201305280,BOS,4,PHI,2012,1,3
BOS201306040,TEX,9,BOS,2012,5,17
BOS201306040,BOS,19,TEX,2012,17,5
BOS201306050,TEX,7,BOS,2012,3,2
BOS201306050,BOS,5,TEX,2012,2,3
BOS201306060,TEX,10,BOS,2012,3,3
BOS201306060,BOS,13,TEX,2012,3,3
BOS201306081,ANA,12,BOS,2012,9,2
BOS201306081,BOS,14,ANA,2012,5,9
BOS201306082,ANA,7,BOS,2012,2,7
BOS201306082,BOS,13,ANA,2012,7,2
BOS201306090,ANA,9,BOS,2012,5,10
BOS201306090,BOS,11,ANA,2012,10,5
BOS201306181,TBA,6,BOS,2012,1,5
BOS201306181,BOS,8,TBA,2012,5,1
BOS201306182,TBA,4,BOS,2012,1,1
BOS201306182,BOS,7,TBA,2012,1,1
BOS201306190,TBA,15,BOS,2012,6,2
BOS201306190,BOS,7,TBA,2012,2,6
BOS201306250,COL,12,BOS,2012,4,11
BOS201306250,BOS,20,COL,2012,11,4
BOS201306260,COL,9,BOS,2012,3,5
BOS201306260,BOS,10,COL,2012,5,3
BOS201306270,TOR,5,BOS,2012,4,7
BOS201306270,BOS,9,TOR,2012,7,4
BOS201306280,TOR,8,BOS,2012,5,7
BOS201306280,BOS,15,TOR,2012,7,5
BOS201306290,TOR,10,BOS,2012,5,2
BOS201306290,BOS,10,TOR,2012,2,6
BOS201306300,TOR,11,BOS,2012,4,4
BOS201306300,BOS,9,TOR,2012,4,4
BOS201307020,SDN,6,BOS,2012,1,4
BOS201307020,BOS,9,SDN,2012,4,1
BOS201307030,SDN,6,BOS,2012,1,1
BOS201307030,BOS,9,SDN,2012,1,1
BOS201307040,SDN,7,BOS,2012,2,8
BOS201307040,BOS,18,SDN,2012,8,2
BOS201307190,NYA,5,BOS,2012,2,4
BOS201307190,BOS,8,NYA,2012,4,2
BOS201307200,NYA,12,BOS,2012,5,2
BOS201307200,BOS,7,NYA,2012,2,5
BOS201307210,NYA,13,BOS,2012,7,7
BOS201307210,BOS,11,NYA,2012,7,7
BOS201307220,TBA,8,BOS,2012,3,0
BOS201307220,BOS,2,TBA,2012,0,3
BOS201307230,TBA,7,BOS,2012,2,6
BOS201307230,BOS,12,TBA,2012,6,2
BOS201307240,TBA,11,BOS,2012,5,1
BOS201307240,BOS,5,TBA,2012,1,5
BOS201307290,TBA,9,BOS,2012,2,1
BOS201307290,BOS,5,TBA,2012,1,2
BOS201307300,SEA,8,BOS,2012,2,8
BOS201307300,BOS,11,SEA,2012,8,1
BOS201307310,SEA,16,BOS,2012,4,4
BOS201307310,BOS,13,SEA,2012,4,4
BOS201308010,SEA,11,BOS,2012,7,2
BOS201308010,BOS,13,SEA,2012,7,7
BOS201308020,ARI,16,BOS,2012,7,6
BOS201308020,BOS,9,ARI,2012,6,7
BOS201308030,ARI,6,BOS,2012,2,5
BOS201308030,BOS,9,ARI,2012,5,2
BOS201308040,ARI,8,BOS,2012,0,4
BOS201308040,BOS,9,ARI,2012,4,0
BOS201308160,NYA,15,BOS,2012,10,3
BOS201308160,BOS,10,NYA,2012,3,10
BOS201308170,NYA,8,BOS,2012,1,6
BOS201308170,BOS,14,NYA,2012,6,1
BOS201308180,NYA,17,BOS,2012,9,6
BOS201308180,BOS,9,NYA,2012,6,9
BOS201308270,BAL,4,BOS,2012,2,13
BOS201308270,BOS,14,BAL,2012,13,2
BOS201308280,BAL,7,BOS,2012,3,4
BOS201308280,BOS,9,BAL,2012,4,3
BOS201308290,BAL,7,BOS,2012,3,2
BOS201308290,BOS,8,BAL,2012,2,3
BOS201308300,CHA,6,BOS,2012,3,4
BOS201308300,BOS,6,CHA,2012,4,3
BOS201308310,CHA,5,BOS,2012,2,7
BOS201308310,BOS,15,CHA,2012,7,2
BOS201309010,CHA,11,BOS,2012,6,7
BOS201309010,BOS,8,CHA,2012,7,6
BOS201309020,DET,8,BOS,2012,3,0
BOS201309020,BOS,6,DET,2012,0,3
BOS201309030,DET,9,BOS,2012,1,2
BOS201309030,BOS,6,DET,2012,2,1
BOS201309040,DET,8,BOS,2012,4,20
BOS201309040,BOS,19,DET,2012,20,4
BOS201309130,NYA,8,BOS,2012,4,8
BOS201309130,BOS,11,NYA,2012,8,4
BOS201309140,NYA,3,BOS,2012,1,5
BOS201309140,BOS,9,NYA,2012,5,1
BOS201309150,NYA,5,BOS,2012,2,9
BOS201309150,BOS,11,NYA,2012,9,1
BOS201309170,BAL,6,BOS,2012,3,2
BOS201309170,BOS,3,BAL,2012,2,3
BOS201309180,BAL,10,BOS,2012,5,3
BOS201309180,BOS,15,BAL,2012,3,5
BOS201309190,BAL,2,BOS,2012,1,3
BOS201309190,BOS,7,BAL,2012,3,1
BOS201309200,TOR,10,BOS,2012,3,6
BOS201309200,BOS,12,TOR,2012,6,3
BOS201309210,TOR,9,BOS,2012,4,2
BOS201309210,BOS,5,TOR,2012,2,4
BOS201309220,TOR,6,BOS,2012,2,5
BOS201309220,BOS,6,TOR,2012,5,2
CHA201304010,KCA,7,CHA,2012,0,1
CHA201304010,CHA,8,KCA,2012,1,0
CHA201304030,KCA,5,CHA,2012,2,5
CHA201304030,CHA,8,KCA,2012,5,2
CHA201304040,KCA,5,CHA,2012,3,1
CHA201304040,CHA,8,KCA,2012,1,3
CHA201304050,SEA,12,CHA,2012,8,6
CHA201304050,CHA,10,SEA,2012,7,8
CHA201304060,SEA,6,CHA,2012,3,4
CHA201304060,CHA,6,SEA,2012,4,3
CHA201304070,SEA,7,CHA,2012,3,3
CHA201304070,CHA,5,SEA,2012,3,3
CHA201304200,MIN,8,CHA,2012,2,1
CHA201304200,CHA,6,MIN,2012,1,2
CHA201304210,MIN,6,CHA,2012,5,3
CHA201304210,CHA,5,MIN,2012,3,5
CHA201304220,CLE,6,CHA,2012,3,2
CHA201304220,CHA,5,CLE,2012,2,3
CHA201304240,CLE,5,CHA,2012,2,3
CHA201304240,CHA,5,CLE,2012,3,2
CHA201304250,TBA,5,CHA,2012,2,5
CHA201304250,CHA,7,TBA,2012,5,2
CHA201304260,TBA,10,CHA,2012,4,5
CHA201304260,CHA,8,TBA,2012,5,3
CHA201304270,TBA,19,CHA,2012,10,4
CHA201304270,CHA,9,TBA,2012,4,10
CHA201304280,TBA,8,CHA,2012,8,3
CHA201304280,CHA,6,TBA,2012,3,8
CHA201305100,ANA,11,CHA,2012,7,5
CHA201305100,CHA,7,ANA,2012,5,7
CHA201305110,ANA,7,CHA,2012,3,2
CHA201305110,CHA,8,ANA,2012,2,3
CHA201305120,ANA,1,CHA,2012,0,3
CHA201305120,CHA,8,ANA,2012,3,0
CHA201305200,BOS,6,CHA,2012,4,6
CHA201305200,CHA,8,BOS,2012,6,4
CHA201305210,BOS,4,CHA,2012,1,3
CHA201305210,CHA,7,BOS,2012,3,1
CHA201305220,BOS,9,CHA,2012,6,1
CHA201305220,CHA,6,BOS,2012,2,6
CHA201305240,MIA,7,CHA,2012,3,3
CHA201305240,CHA,10,MIA,2012,3,3
CHA201305250,MIA,6,CHA,2012,1,1
CHA201305250,CHA,10,MIA,2012,1,1
CHA201305260,MIA,7,CHA,2012,3,5
CHA201305260,CHA,8,MIA,2012,5,3
CHA201305270,CHN,9,CHA,2012,7,0
CHA201305270,CHA,2,CHN,2012,0,7
CHA201306060,OAK,9,CHA,2012,5,4
CHA201306060,CHA,9,OAK,2012,4,5
CHA201306070,OAK,6,CHA,2012,4,3
CHA201306070,CHA,5,OAK,2012,3,4
CHA201306080,OAK,4,CHA,2012,1,4
CHA201306080,CHA,7,OAK,2012,4,1
CHA201306090,OAK,5,CHA,2012,2,4
CHA201306090,CHA,7,OAK,2012,4,2
CHA201306100,TOR,13,CHA,2012,6,10
CHA201306100,CHA,15,TOR,2012,10,6
CHA201306110,TOR,13,CHA,2012,7,5
CHA201306110,CHA,11,TOR,2012,5,7
CHA201306250,NYN,5,CHA,2012,4,4
CHA201306250,CHA,7,NYN,2012,4,4
CHA201306260,NYN,7,CHA,2012,3,0
CHA201306260,CHA,4,NYN,2012,0,3
CHA201306281,CLE,21,CHA,2012,19,10
CHA201306281,CHA,13,CLE,2012,10,19
CHA201306282,CLE,12,CHA,2012,9,8
CHA201306282,CHA,13,CLE,2012,8,9
CHA201306290,CLE,9,CHA,2012,4,3
CHA201306290,CHA,11,CLE,2012,3,4
CHA201306300,CLE,10,CHA,2012,4,0
CHA201306300,CHA,6,CLE,2012,0,4
CHA201307020,BAL,8,CHA,2012,2,5
CHA201307020,CHA,10,BAL,2012,5,2
CHA201307030,BAL,9,CHA,2012,4,2
CHA201307030,CHA,9,BAL,2012,2,4
CHA201307040,BAL,3,CHA,2012,2,2
CHA201307040,CHA,7,BAL,2012,2,2
CHA201307080,CHN,13,CHA,2012,8,2
CHA201307080,CHA,5,CHN,2012,2,8
CHA201307190,ATL,9,CHA,2012,6,4
CHA201307190,CHA,9,ATL,2012,4,6
CHA201307200,ATL,10,CHA,2012,6,10
CHA201307200,CHA,13,ATL,2012,10,6
CHA201307210,ATL,9,CHA,2012,1,3
CHA201307210,CHA,5,ATL,2012,3,1
CHA201307220,DET,10,CHA,2012,7,2
CHA201307220,CHA,5,DET,2012,3,7
CHA201307230,DET,8,CHA,2012,6,0
CHA201307230,CHA,5,DET,2012,2,6
CHA201307240,DET,11,CHA,2012,6,1
CHA201307240,CHA,11,DET,2012,2,6
CHA201307250,DET,5,CHA,2012,4,7
CHA201307250,CHA,11,DET,2012,7,4
CHA201307260,KCA,10,CHA,2012,5,1
CHA201307260,CHA,9,KCA,2012,1,5
CHA201307270,KCA,7,CHA,2012,1,0
CHA201307270,CHA,5,KCA,2012,0,1
CHA201307280,KCA,8,CHA,2012,4,2
CHA201307280,CHA,7,KCA,2012,2,4
CHA201308050,NYA,9,CHA,2012,1,8
CHA201308050,CHA,14,NYA,2012,8,1
CHA201308060,NYA,7,CHA,2012,2,3
CHA201308060,CHA,10,NYA,2012,3,1
CHA201308070,NYA,11,CHA,2012,5,4
CHA201308070,CHA,12,NYA,2012,4,5
CHA201308091,MIN,7,CHA,2012,7,3
CHA201308091,CHA,7,MIN,2012,5,7
CHA201308092,MIN,9,CHA,2012,3,2
CHA201308092,CHA,8,MIN,2012,2,3
CHA201308100,MIN,8,CHA,2012,4,5
CHA201308100,CHA,7,MIN,2012,5,4
CHA201308110,MIN,9,CHA,2012,5,0
CHA201308110,CHA,7,MIN,2012,2,5
CHA201308120,DET,9,CHA,2012,2,6
CHA201308120,CHA,14,DET,2012,6,2
CHA201308130,DET,11,CHA,2012,3,3
CHA201308130,CHA,10,DET,2012,3,3
CHA201308140,DET,9,CHA,2012,6,4
CHA201308140,CHA,14,DET,2012,4,6
CHA201308230,TEX,11,CHA,2012,11,4
CHA201308230,CHA,11,TEX,2012,5,11
CHA201308240,TEX,6,CHA,2012,2,2
CHA201308240,CHA,9,TEX,2012,2,2
CHA201308250,TEX,11,CHA,2012,2,5
CHA201308250,CHA,7,TEX,2012,5,2
CHA201308260,HOU,13,CHA,2012,10,8
CHA201308260,CHA,14,HOU,2012,8,10
CHA201308270,HOU,10,CHA,2012,3,4
CHA201308270,CHA,9,HOU,2012,4,3
CHA201308280,HOU,5,CHA,2012,1,6
CHA201308280,CHA,10,HOU,2012,6,1
CHA201309090,DET,4,CHA,2012,1,5
CHA201309090,CHA,8,DET,2012,5,1
CHA201309100,DET,15,CHA,2012,9,1
CHA201309100,CHA,7,DET,2012,1,9
CHA201309110,DET,10,CHA,2012,1,0
CHA201309110,CHA,5,DET,2012,0,1
CHA201309120,CLE,16,CHA,2012,14,3
CHA201309120,CHA,9,CLE,2012,3,14
CHA201309130,CLE,7,CHA,2012,3,1
CHA201309130,CHA,9,CLE,2012,1,3
CHA201309140,CLE,11,CHA,2012,8,0
CHA201309140,CHA,9,CLE,2012,1,8
CHA201309150,CLE,10,CHA,2012,7,1
CHA201309150,CHA,7,CLE,2012,1,7
CHA201309160,MIN,8,CHA,2012,1,12
CHA201309160,CHA,13,MIN,2012,12,1
CHA201309170,MIN,11,CHA,2012,3,4
CHA201309170,CHA,11,MIN,2012,4,3
CHA201309180,MIN,7,CHA,2012,4,3
CHA201309180,CHA,6,MIN,2012,3,4
CHA201309230,TOR,6,CHA,2012,2,3
CHA201309230,CHA,8,TOR,2012,3,2
CHA201309260,KCA,7,CHA,2012,3,2
CHA201309260,CHA,6,KCA,2012,2,3
CHA201309270,KCA,14,CHA,2012,6,1
CHA201309270,CHA,4,KCA,2012,1,6
CHA201309280,KCA,7,CHA,2012,5,6
CHA201309280,CHA,9,KCA,2012,6,5
CHA201309290,KCA,9,CHA,2012,4,1
CHA201309290,CHA,6,KCA,2012,1,4
CHN201304080,MIL,12,CHN,2012,7,2
CHN201304080,CHN,9,MIL,2012,4,7
CHN201304090,MIL,9,CHN,2012,3,6
CHN201304090,CHN,9,MIL,2012,6,3
CHN201304110,SFN,9,CHN,2012,7,6
CHN201304110,CHN,12,SFN,2012,6,7
CHN201304120,SFN,7,CHN,2012,3,2
CHN201304120,CHN,10,SFN,2012,3,3
CHN201304130,SFN,9,CHN,2012,3,2
CHN201304130,CHN,7,SFN,2012,2,3
CHN201304140,SFN,13,CHN,2012,10,7
CHN201304140,CHN,9,SFN,2012,7,10
CHN201304160,TEX,9,CHN,2012,4,0
CHN201304160,CHN,6,TEX,2012,2,4
CHN201304180,TEX,4,CHN,2012,2,6
CHN201304180,CHN,13,TEX,2012,6,2
CHN201304290,SDN,8,CHN,2012,3,5
CHN201304290,CHN,10,SDN,2012,5,3
CHN201304300,SDN,17,CHN,2012,13,5
CHN201304300,CHN,11,SDN,2012,7,13
CHN201305010,SDN,3,CHN,2012,2,6
CHN201305010,CHN,9,SDN,2012,6,1
CHN201305020,SDN,7,CHN,2012,4,2
CHN201305020,CHN,9,SDN,2012,2,4
CHN201305030,CIN,9,CHN,2012,6,2
CHN201305030,CHN,15,CIN,2012,5,6
CHN201305040,CIN,6,CHN,2012,6,4
CHN201305040,CHN,3,CIN,2012,4,6
CHN201305050,CIN,11,CHN,2012,7,4
CHN201305050,CHN,8,CIN,2012,4,7
CHN201305060,TEX,5,CHN,2012,2,9
CHN201305060,CHN,11,TEX,2012,9,0
CHN201305070,SLN,8,CHN,2012,1,2
CHN201305070,CHN,5,SLN,2012,2,1
CHN201305080,SLN,11,CHN,2012,5,4
CHN201305080,CHN,11,SLN,2012,4,5
CHN201305130,COL,3,CHN,2012,1,9
CHN201305130,CHN,14,COL,2012,9,0
CHN201305140,COL,17,CHN,2012,9,3
CHN201305140,CHN,7,COL,2012,4,9
CHN201305150,COL,7,CHN,2012,3,6
CHN201305150,CHN,9,COL,2012,6,2
CHN201305170,NYN,8,CHN,2012,3,2
CHN201305170,CHN,6,NYN,2012,2,3
CHN201305180,NYN,9,CHN,2012,2,8
CHN201305180,CHN,11,NYN,2012,8,0
CHN201305190,NYN,7,CHN,2012,4,3
CHN201305190,CHN,8,NYN,2012,3,4
CHN201305290,CHA,9,CHN,2012,3,9
CHN201305290,CHN,12,CHA,2012,9,3
CHN201305300,CHA,8,CHN,2012,3,8
CHN201305300,CHN,11,CHA,2012,8,2
CHN201305310,ARI,7,CHN,2012,2,7
CHN201305310,CHN,7,ARI,2012,7,2
CHN201306010,ARI,17,CHN,2012,12,4
CHN201306010,CHN,3,ARI,2012,4,12
CHN201306020,ARI,13,CHN,2012,8,4
CHN201306020,CHN,6,ARI,2012,4,8
CHN201306070,PIT,7,CHN,2012,2,0
CHN201306070,CHN,5,PIT,2012,0,2
CHN201306080,PIT,9,CHN,2012,6,0
CHN201306080,CHN,4,PIT,2012,2,6
CHN201306090,PIT,6,CHN,2012,1,4
CHN201306090,CHN,6,PIT,2012,4,1
CHN201306100,CIN,9,CHN,2012,6,1
CHN201306100,CHN,6,CIN,2012,2,6
CHN201306110,CIN,16,CHN,2012,12,2
CHN201306110,CHN,5,CIN,2012,2,12
CHN201306120,CIN,6,CHN,2012,2,1
CHN201306120,CHN,3,CIN,2012,1,2
CHN201306130,CIN,13,CHN,2012,5,5
CHN201306130,CHN,15,CIN,2012,5,5
CHN201306210,HOU,4,CHN,2012,1,3
CHN201306210,CHN,10,HOU,2012,3,1
CHN201306220,HOU,6,CHN,2012,4,3
CHN201306220,CHN,8,HOU,2012,3,4
CHN201306230,HOU,13,CHN,2012,6,14
CHN201306230,CHN,16,HOU,2012,14,5
CHN201307050,PIT,13,CHN,2012,6,2
CHN201307050,CHN,4,PIT,2012,2,6
CHN201307060,PIT,5,CHN,2012,1,4
CHN201307060,CHN,7,PIT,2012,4,1
CHN201307070,PIT,9,CHN,2012,3,3
CHN201307070,CHN,8,PIT,2012,3,3
CHN201307090,ANA,6,CHN,2012,2,7
CHN201307090,CHN,9,ANA,2012,7,2
CHN201307100,ANA,15,CHN,2012,13,1
CHN201307100,CHN,5,ANA,2012,2,13
CHN201307110,SLN,4,CHN,2012,0,3
CHN201307110,CHN,7,SLN,2012,3,0
CHN201307120,SLN,7,CHN,2012,3,2
CHN201307120,CHN,5,SLN,2012,2,3
CHN201307130,SLN,12,CHN,2012,4,6
CHN201307130,CHN,14,SLN,2012,6,3
CHN201307140,SLN,21,CHN,2012,10,6
CHN201307140,CHN,11,SLN,2012,6,10
CHN201307290,MIL,7,CHN,2012,5,0
CHN201307290,CHN,6,MIL,2012,0,5
CHN201307301,MIL,10,CHN,2012,6,5
CHN201307301,CHN,12,MIL,2012,5,6
CHN201307302,MIL,6,CHN,2012,3,2
CHN201307302,CHN,7,MIL,2012,2,3
CHN201307310,MIL,9,CHN,2012,1,6
CHN201307310,CHN,8,MIL,2012,6,1
CHN201308010,LAN,12,CHN,2012,6,4
CHN201308010,CHN,5,LAN,2012,4,6
CHN201308020,LAN,9,CHN,2012,6,2
CHN201308020,CHN,14,LAN,2012,2,6
CHN201308030,LAN,10,CHN,2012,3,0
CHN201308030,CHN,8,LAN,2012,0,3
CHN201308040,LAN,2,CHN,2012,1,0
CHN201308040,CHN,7,LAN,2012,0,1
CHN201308120,CIN,4,CHN,2012,2,0
CHN201308120,CHN,6,CIN,2012,0,2
CHN201308130,CIN,8,CHN,2012,6,4
CHN201308130,CHN,7,CIN,2012,4,6
CHN201308140,CIN,8,CHN,2012,5,0
CHN201308140,CHN,2,CIN,2012,0,5
CHN201308160,SLN,2,CHN,2012,0,7
CHN201308160,CHN,9,SLN,2012,7,0
CHN201308170,SLN,5,CHN,2012,4,0
CHN201308170,CHN,5,SLN,2012,0,4
CHN201308180,SLN,8,CHN,2012,6,1
CHN201308180,CHN,6,SLN,2012,1,6
CHN201308190,WAS,6,CHN,2012,1,11
CHN201308190,CHN,9,WAS,2012,11,1
CHN201308200,WAS,14,CHN,2012,4,1
CHN201308200,CHN,6,WAS,2012,2,4
CHN201308210,WAS,11,CHN,2012,11,6
CHN201308210,CHN,14,WAS,2012,6,11
CHN201308220,WAS,11,CHN,2012,5,4
CHN201308220,CHN,8,WAS,2012,4,5
CHN201308300,PHI,9,CHN,2012,6,5
CHN201308300,CHN,10,PHI,2012,5,6
CHN201308310,PHI,6,CHN,2012,3,4
CHN201308310,CHN,11,PHI,2012,4,3
CHN201309010,PHI,4,CHN,2012,1,7
CHN201309010,CHN,9,PHI,2012,7,1
CHN201309020,MIA,9,CHN,2012,4,3
CHN201309020,CHN,8,MIA,2012,3,4
CHN201309030,MIA,12,CHN,2012,6,2
CHN201309030,CHN,4,MIA,2012,2,6
CHN201309040,MIA,11,CHN,2012,7,9
CHN201309040,CHN,11,MIA,2012,9,7
CHN201309060,MIL,10,CHN,2012,5,8
CHN201309060,CHN,13,MIL,2012,8,5
CHN201309070,MIL,5,CHN,2012,5,3
CHN201309070,CHN,7,MIL,2012,3,5
CHN201309080,MIL,8,CHN,2012,3,1
CHN201309080,CHN,3,MIL,2012,1,3
CHN201309200,ATL,8,CHN,2012,9,5
CHN201309200,CHN,11,ATL,2012,5,9
CHN201309210,ATL,5,CHN,2012,1,3
CHN201309210,CHN,9,ATL,2012,3,1
CHN201309220,ATL,12,CHN,2012,5,2
CHN201309220,CHN,8,ATL,2012,2,5
CHN201309230,PIT,6,CHN,2012,2,1
CHN201309230,CHN,6,PIT,2012,1,2
CHN201309240,PIT,12,CHN,2012,8,2
CHN201309240,CHN,10,PIT,2012,2,8
CHN201309250,PIT,6,CHN,2012,2,4
CHN201309250,CHN,9,PIT,2012,4,1
CIN201304010,ANA,6,CIN,2012,3,1
CIN201304010,CIN,3,ANA,2012,1,3
CIN201304030,ANA,9,CIN,2012,4,4
CIN201304030,CIN,6,ANA,2012,4,4
CIN201304040,ANA,11,CIN,2012,4,5
CIN201304040,CIN,7,ANA,2012,5,4
CIN201304050,WAS,5,CIN,2012,0,15
CIN201304050,CIN,19,WAS,2012,15,0
CIN201304060,WAS,10,CIN,2012,7,5
CIN201304060,CIN,13,WAS,2012,6,7
CIN201304070,WAS,8,CIN,2012,3,6
CIN201304070,CIN,11,WAS,2012,6,3
CIN201304150,PHI,5,CIN,2012,2,4
CIN201304150,CIN,9,PHI,2012,4,2
CIN201304160,PHI,2,CIN,2012,0,0
CIN201304160,CIN,4,PHI,2012,0,0
CIN201304170,PHI,6,CIN,2012,2,11
CIN201304170,CIN,15,PHI,2012,11,2
CIN201304180,MIA,6,CIN,2012,1,11
CIN201304180,CIN,12,MIA,2012,11,1
CIN201304190,MIA,7,CIN,2012,2,1
CIN201304190,CIN,5,MIA,2012,1,2
CIN201304200,MIA,8,CIN,2012,2,2
CIN201304200,CIN,13,MIA,2012,2,2
CIN201304210,MIA,11,CIN,2012,6,10
CIN201304210,CIN,11,MIA,2012,10,2
CIN201304220,CHN,11,CIN,2012,4,2
CIN201304220,CIN,9,CHN,2012,4,4
CIN201304230,CHN,9,CIN,2012,4,2
