id,team,game,teamhit5game,year
SFN201306220,MIA,146,38,2013
SFN201306230,MIA,147,39,2013
SLN201307050,MIA,148,39,2013
SLN201307060,MIA,149,39,2013
SLN201307070,MIA,150,37,2013
TBA201305270,MIA,151,36,2013
TBA201305280,MIA,152,29,2013
WAS201304010,MIA,153,29,2013
WAS201304030,MIA,154,30,2013
WAS201304040,MIA,155,35,2013
WAS201308270,MIA,156,29,2013
WAS201308280,MIA,157,37,2013
WAS201308290,MIA,158,35,2013
ARI201307110,MIL,1,45,2013
ARI201307120,MIL,2,43,2013
ARI201307130,MIL,3,47,2013
ARI201307140,MIL,4,51,2013
ATL201309230,MIL,5,51,2013
ATL201309240,MIL,6,47,2013
ATL201309250,MIL,7,50,2013
CHN201304080,MIL,8,44,2013
CHN201304090,MIL,9,41,2013
CHN201307290,MIL,10,42,2013
CHN201307301,MIL,11,40,2013
CHN201307302,MIL,12,38,2013
CHN201307310,MIL,13,40,2013
CHN201309060,MIL,14,42,2013
CHN201309070,MIL,15,39,2013
CHN201309080,MIL,16,46,2013
CIN201305100,MIL,17,46,2013
CIN201305110,MIL,18,45,2013
CIN201305120,MIL,19,44,2013
CIN201306140,MIL,20,45,2013
CIN201306150,MIL,21,40,2013
CIN201306160,MIL,22,40,2013
CIN201308230,MIL,23,45,2013
CIN201308240,MIL,24,45,2013
CIN201308250,MIL,25,45,2013
COL201307260,MIL,26,44,2013
COL201307270,MIL,27,44,2013
COL201307280,MIL,28,43,2013
HOU201306180,MIL,29,42,2013
HOU201306190,MIL,30,38,2013
HOU201306200,MIL,31,48,2013
LAN201304260,MIL,32,45,2013
LAN201304270,MIL,33,46,2013
LAN201304280,MIL,34,45,2013
MIA201306100,MIL,35,50,2013
MIA201306110,MIL,36,43,2013
MIA201306120,MIL,37,45,2013
MIL201304010,MIL,38,43,2013
MIL201304020,MIL,39,51,2013
MIL201304030,MIL,40,54,2013
MIL201304050,MIL,41,54,2013
MIL201304060,MIL,42,55,2013
MIL201304070,MIL,43,52,2013
MIL201304160,MIL,44,42,2013
MIL201304170,MIL,45,33,2013
MIL201304180,MIL,46,37,2013
MIL201304190,MIL,47,44,2013
MIL201304200,MIL,48,44,2013
MIL201304210,MIL,49,50,2013
MIL201304290,MIL,50,55,2013
MIL201304300,MIL,51,56,2013
MIL201305010,MIL,52,49,2013
MIL201305020,MIL,53,51,2013
MIL201305030,MIL,54,51,2013
MIL201305040,MIL,55,46,2013
MIL201305050,MIL,56,44,2013
MIL201305070,MIL,57,45,2013
MIL201305080,MIL,58,40,2013
MIL201305200,MIL,59,33,2013
MIL201305210,MIL,60,40,2013
MIL201305220,MIL,61,36,2013
MIL201305240,MIL,62,40,2013
MIL201305250,MIL,63,42,2013
MIL201305260,MIL,64,47,2013
MIL201305270,MIL,65,46,2013
MIL201305280,MIL,66,43,2013
MIL201306030,MIL,67,41,2013
MIL201306040,MIL,68,46,2013
MIL201306050,MIL,69,44,2013
MIL201306060,MIL,70,43,2013
MIL201306070,MIL,71,47,2013
MIL201306080,MIL,72,45,2013
MIL201306090,MIL,73,45,2013
MIL201306210,MIL,74,46,2013
MIL201306220,MIL,75,47,2013
MIL201306230,MIL,76,50,2013
MIL201306250,MIL,77,53,2013
MIL201306260,MIL,78,45,2013
MIL201306270,MIL,79,47,2013
MIL201307050,MIL,80,42,2013
MIL201307060,MIL,81,34,2013
MIL201307070,MIL,82,27,2013
MIL201307080,MIL,83,36,2013
MIL201307090,MIL,84,32,2013
MIL201307100,MIL,85,32,2013
MIL201307190,MIL,86,32,2013
MIL201307200,MIL,87,36,2013
MIL201307210,MIL,88,37,2013
MIL201307220,MIL,89,35,2013
MIL201307230,MIL,90,35,2013
MIL201307240,MIL,91,39,2013
MIL201307250,MIL,92,36,2013
MIL201308020,MIL,93,35,2013
MIL201308030,MIL,94,36,2013
MIL201308040,MIL,95,36,2013
MIL201308150,MIL,96,39,2013
MIL201308160,MIL,97,43,2013
MIL201308170,MIL,98,45,2013
MIL201308180,MIL,99,45,2013
MIL201308190,MIL,100,53,2013
MIL201308200,MIL,101,46,2013
MIL201308210,MIL,102,44,2013
MIL201308300,MIL,103,37,2013
MIL201308310,MIL,104,44,2013
MIL201309010,MIL,105,41,2013
MIL201309020,MIL,106,43,2013
MIL201309030,MIL,107,40,2013
MIL201309040,MIL,108,41,2013
MIL201309130,MIL,109,34,2013
MIL201309140,MIL,110,30,2013
MIL201309150,MIL,111,28,2013
MIL201309160,MIL,112,36,2013
MIL201309170,MIL,113,35,2013
MIL201309180,MIL,114,37,2013
MIL201309190,MIL,115,37,2013
MIL201309200,MIL,116,45,2013
MIL201309210,MIL,117,39,2013
MIL201309220,MIL,118,37,2013
MIN201305290,MIL,119,41,2013
MIN201305300,MIL,120,42,2013
NYN201309260,MIL,121,44,2013
NYN201309270,MIL,122,46,2013
NYN201309280,MIL,123,51,2013
NYN201309290,MIL,124,48,2013
PHI201305310,MIL,125,53,2013
PHI201306010,MIL,126,45,2013
PHI201306020,MIL,127,42,2013
PIT201305130,MIL,128,42,2013
PIT201305140,MIL,129,40,2013
PIT201305150,MIL,130,33,2013
PIT201305160,MIL,131,41,2013
PIT201306280,MIL,132,42,2013
PIT201306290,MIL,133,42,2013
PIT201306300,MIL,134,40,2013
PIT201308270,MIL,135,47,2013
PIT201308280,MIL,136,40,2013
PIT201308290,MIL,137,44,2013
SDN201304220,MIL,138,50,2013
SDN201304230,MIL,139,50,2013
SDN201304240,MIL,140,46,2013
SEA201308090,MIL,141,44,2013
SEA201308100,MIL,142,43,2013
SEA201308110,MIL,143,30,2013
SFN201308050,MIL,144,27,2013
SFN201308060,MIL,145,24,2013
SFN201308070,MIL,146,31,2013
SFN201308080,MIL,147,29,2013
SLN201304120,MIL,148,39,2013
SLN201304130,MIL,149,47,2013
SLN201304140,MIL,150,50,2013
SLN201305170,MIL,151,44,2013
SLN201305180,MIL,152,47,2013
SLN201305190,MIL,153,41,2013
SLN201309100,MIL,154,40,2013
SLN201309110,MIL,155,44,2013
SLN201309120,MIL,156,46,2013
TEX201308130,MIL,157,45,2013
TEX201308140,MIL,158,48,2013
ANA201307220,MIN,1,45,2013
ANA201307230,MIN,2,42,2013
ANA201307240,MIN,3,37,2013
ATL201305200,MIN,4,44,2013
ATL201305210,MIN,5,42,2013
ATL201305220,MIN,6,42,2013
BAL201304050,MIN,7,41,2013
BAL201304060,MIN,8,50,2013
BAL201304070,MIN,9,47,2013
BOS201305060,MIN,10,51,2013
BOS201305070,MIN,11,47,2013
BOS201305080,MIN,12,46,2013
BOS201305090,MIN,13,36,2013
CHA201304200,MIN,14,38,2013
CHA201304210,MIN,15,39,2013
CHA201308091,MIN,16,41,2013
CHA201308092,MIN,17,45,2013
CHA201308100,MIN,18,43,2013
CHA201308110,MIN,19,46,2013
CHA201309160,MIN,20,44,2013
CHA201309170,MIN,21,42,2013
CHA201309180,MIN,22,36,2013
CLE201305030,MIN,23,42,2013
CLE201305040,MIN,24,43,2013
CLE201305050,MIN,25,45,2013
CLE201306210,MIN,26,44,2013
CLE201306220,MIN,27,48,2013
CLE201306230,MIN,28,41,2013
CLE201308230,MIN,29,35,2013
CLE201308240,MIN,30,36,2013
CLE201308250,MIN,31,43,2013
DET201304290,MIN,32,35,2013
DET201304300,MIN,33,38,2013
DET201305010,MIN,34,35,2013
DET201305230,MIN,35,35,2013
DET201305240,MIN,36,29,2013
DET201305250,MIN,37,39,2013
DET201305260,MIN,38,43,2013
DET201308200,MIN,39,56,2013
DET201308210,MIN,40,53,2013
DET201308220,MIN,41,55,2013
HOU201309020,MIN,42,52,2013
HOU201309030,MIN,43,46,2013
HOU201309040,MIN,44,40,2013
KCA201304080,MIN,45,41,2013
KCA201304090,MIN,46,38,2013
KCA201304100,MIN,47,34,2013
KCA201306040,MIN,48,35,2013
KCA201306050,MIN,49,35,2013
KCA201306060,MIN,50,35,2013
KCA201308050,MIN,51,38,2013
KCA201308060,MIN,52,43,2013
KCA201308070,MIN,53,43,2013
MIA201306250,MIN,54,41,2013
MIA201306260,MIN,55,38,2013
MIL201305270,MIN,56,40,2013
MIL201305280,MIN,57,37,2013
MIN201304010,MIN,58,33,2013
MIN201304030,MIN,59,37,2013
MIN201304040,MIN,60,47,2013
MIN201304120,MIN,61,44,2013
MIN201304130,MIN,62,47,2013
MIN201304150,MIN,63,51,2013
MIN201304160,MIN,64,47,2013
MIN201304231,MIN,65,41,2013
MIN201304232,MIN,66,43,2013
MIN201304250,MIN,67,45,2013
MIN201304260,MIN,68,47,2013
MIN201304270,MIN,69,47,2013
MIN201304280,MIN,70,50,2013
MIN201305100,MIN,71,47,2013
MIN201305110,MIN,72,47,2013
MIN201305120,MIN,73,41,2013
MIN201305130,MIN,74,45,2013
MIN201305140,MIN,75,38,2013
MIN201305150,MIN,76,40,2013
MIN201305170,MIN,77,41,2013
MIN201305180,MIN,78,44,2013
MIN201305190,MIN,79,39,2013
MIN201305290,MIN,80,50,2013
MIN201305300,MIN,81,51,2013
MIN201305310,MIN,82,51,2013
MIN201306010,MIN,83,47,2013
MIN201306020,MIN,84,43,2013
MIN201306110,MIN,85,41,2013
MIN201306120,MIN,86,35,2013
MIN201306130,MIN,87,36,2013
MIN201306140,MIN,88,43,2013
MIN201306150,MIN,89,55,2013
MIN201306160,MIN,90,47,2013
MIN201306180,MIN,91,54,2013
MIN201306190,MIN,92,50,2013
MIN201306200,MIN,93,49,2013
MIN201306270,MIN,94,42,2013
MIN201306280,MIN,95,45,2013
MIN201306290,MIN,96,43,2013
MIN201306300,MIN,97,45,2013
MIN201307010,MIN,98,42,2013
MIN201307020,MIN,99,40,2013
MIN201307030,MIN,100,33,2013
MIN201307040,MIN,101,30,2013
MIN201307190,MIN,102,30,2013
MIN201307200,MIN,103,29,2013
MIN201307210,MIN,104,34,2013
MIN201307300,MIN,105,41,2013
MIN201307310,MIN,106,41,2013
MIN201308010,MIN,107,34,2013
MIN201308020,MIN,108,34,2013
MIN201308030,MIN,109,40,2013
MIN201308040,MIN,110,40,2013
MIN201308120,MIN,111,44,2013
MIN201308130,MIN,112,51,2013
MIN201308140,MIN,113,56,2013
MIN201308150,MIN,114,46,2013
MIN201308160,MIN,115,41,2013
MIN201308170,MIN,116,38,2013
MIN201308180,MIN,117,32,2013
MIN201308190,MIN,118,32,2013
MIN201308270,MIN,119,36,2013
MIN201308280,MIN,120,37,2013
MIN201308290,MIN,121,42,2013
MIN201309060,MIN,122,46,2013
MIN201309070,MIN,123,41,2013
MIN201309080,MIN,124,37,2013
MIN201309090,MIN,125,37,2013
MIN201309100,MIN,126,30,2013
MIN201309110,MIN,127,31,2013
MIN201309120,MIN,128,40,2013
MIN201309130,MIN,129,42,2013
MIN201309140,MIN,130,40,2013
MIN201309150,MIN,131,49,2013
MIN201309230,MIN,132,50,2013
MIN201309240,MIN,133,42,2013
MIN201309250,MIN,134,38,2013
MIN201309260,MIN,135,43,2013
MIN201309270,MIN,136,36,2013
MIN201309280,MIN,137,39,2013
MIN201309290,MIN,138,43,2013
NYA201307120,MIN,139,44,2013
NYA201307130,MIN,140,42,2013
NYA201307140,MIN,141,48,2013
OAK201309190,MIN,142,42,2013
OAK201309200,MIN,143,40,2013
OAK201309210,MIN,144,41,2013
OAK201309220,MIN,145,44,2013
SEA201307250,MIN,146,42,2013
SEA201307260,MIN,147,39,2013
SEA201307270,MIN,148,43,2013
SEA201307280,MIN,149,40,2013
TBA201307080,MIN,150,37,2013
TBA201307090,MIN,151,32,2013
TBA201307100,MIN,152,39,2013
TBA201307110,MIN,153,34,2013
TEX201308300,MIN,154,37,2013
TEX201308310,MIN,155,36,2013
TEX201309010,MIN,156,42,2013
TOR201307050,MIN,157,33,2013
TOR201307060,MIN,158,34,2013
ANA201306140,NYA,1,34,2013
ANA201306150,NYA,2,35,2013
ANA201306160,NYA,3,41,2013
BAL201305200,NYA,4,43,2013
BAL201305210,NYA,5,40,2013
BAL201305220,NYA,6,40,2013
BAL201306280,NYA,7,44,2013
BAL201306290,NYA,8,39,2013
BAL201306300,NYA,9,36,2013
BAL201309090,NYA,10,35,2013
BAL201309100,NYA,11,42,2013
BAL201309110,NYA,12,44,2013
BAL201309120,NYA,13,53,2013
BOS201307190,NYA,14,53,2013
BOS201307200,NYA,15,65,2013
BOS201307210,NYA,16,61,2013
BOS201308160,NYA,17,51,2013
BOS201308170,NYA,18,41,2013
BOS201308180,NYA,19,42,2013
BOS201309130,NYA,20,32,2013
BOS201309140,NYA,21,35,2013
BOS201309150,NYA,22,45,2013
CHA201308050,NYA,23,58,2013
CHA201308060,NYA,24,53,2013
CHA201308070,NYA,25,57,2013
CLE201304080,NYA,26,50,2013
CLE201304090,NYA,27,43,2013
CLE201305131,NYA,28,31,2013
CLE201305132,NYA,29,33,2013
COL201305070,NYA,30,28,2013
COL201305080,NYA,31,37,2013
COL201305090,NYA,32,37,2013
DET201304050,NYA,33,39,2013
DET201304060,NYA,34,45,2013
DET201304070,NYA,35,55,2013
HOU201309270,NYA,36,48,2013
HOU201309280,NYA,37,51,2013
HOU201309290,NYA,38,48,2013
KCA201305100,NYA,39,42,2013
KCA201305110,NYA,40,40,2013
KCA201305120,NYA,41,44,2013
LAN201307300,NYA,42,39,2013
LAN201307310,NYA,43,47,2013
MIN201307010,NYA,44,47,2013
MIN201307020,NYA,45,42,2013
MIN201307030,NYA,46,40,2013
MIN201307040,NYA,47,42,2013
NYA201304010,NYA,48,40,2013
NYA201304030,NYA,49,41,2013
NYA201304040,NYA,50,44,2013
NYA201304120,NYA,51,42,2013
NYA201304130,NYA,52,43,2013
NYA201304140,NYA,53,41,2013
NYA201304160,NYA,54,40,2013
NYA201304170,NYA,55,39,2013
NYA201304180,NYA,56,37,2013
NYA201304250,NYA,57,38,2013
NYA201304260,NYA,58,44,2013
NYA201304270,NYA,59,47,2013
NYA201304280,NYA,60,42,2013
NYA201304290,NYA,61,46,2013
NYA201304300,NYA,62,47,2013
NYA201305010,NYA,63,39,2013
NYA201305030,NYA,64,38,2013
NYA201305040,NYA,65,40,2013
NYA201305050,NYA,66,40,2013
NYA201305140,NYA,67,39,2013
NYA201305150,NYA,68,44,2013
NYA201305160,NYA,69,40,2013
NYA201305170,NYA,70,39,2013
NYA201305180,NYA,71,37,2013
NYA201305290,NYA,72,31,2013
NYA201305300,NYA,73,29,2013
NYA201305310,NYA,74,33,2013
NYA201306010,NYA,75,34,2013
NYA201306020,NYA,76,36,2013
NYA201306030,NYA,77,37,2013
NYA201306040,NYA,78,33,2013
NYA201306050,NYA,79,36,2013
NYA201306191,NYA,80,35,2013
NYA201306192,NYA,81,34,2013
NYA201306200,NYA,82,39,2013
NYA201306210,NYA,83,43,2013
NYA201306220,NYA,84,34,2013
NYA201306230,NYA,85,34,2013
NYA201306250,NYA,86,37,2013
NYA201306260,NYA,87,35,2013
NYA201306270,NYA,88,34,2013
NYA201307050,NYA,89,38,2013
NYA201307060,NYA,90,40,2013
NYA201307070,NYA,91,41,2013
NYA201307080,NYA,92,41,2013
NYA201307090,NYA,93,40,2013
NYA201307100,NYA,94,44,2013
NYA201307110,NYA,95,46,2013
NYA201307120,NYA,96,37,2013
NYA201307130,NYA,97,43,2013
NYA201307140,NYA,98,45,2013
NYA201307260,NYA,99,41,2013
NYA201307270,NYA,100,38,2013
NYA201307280,NYA,101,43,2013
NYA201308090,NYA,102,50,2013
NYA201308100,NYA,103,52,2013
NYA201308110,NYA,104,61,2013
NYA201308120,NYA,105,64,2013
NYA201308130,NYA,106,65,2013
NYA201308140,NYA,107,52,2013
NYA201308150,NYA,108,44,2013
NYA201308201,NYA,109,41,2013
NYA201308202,NYA,110,37,2013
NYA201308210,NYA,111,36,2013
NYA201308220,NYA,112,41,2013
NYA201308300,NYA,113,46,2013
NYA201308310,NYA,114,42,2013
NYA201309010,NYA,115,45,2013
NYA201309020,NYA,116,45,2013
NYA201309030,NYA,117,46,2013
NYA201309040,NYA,118,48,2013
NYA201309050,NYA,119,46,2013
NYA201309060,NYA,120,43,2013
NYA201309070,NYA,121,45,2013
NYA201309080,NYA,122,37,2013
NYA201309200,NYA,123,34,2013
NYA201309210,NYA,124,31,2013
NYA201309220,NYA,125,33,2013
NYA201309240,NYA,126,31,2013
NYA201309250,NYA,127,37,2013
NYA201309260,NYA,128,33,2013
NYN201305270,NYA,129,40,2013
NYN201305280,NYA,130,38,2013
OAK201306110,NYA,131,36,2013
OAK201306120,NYA,132,32,2013
OAK201306130,NYA,133,37,2013
SDN201308020,NYA,134,31,2013
SDN201308030,NYA,135,34,2013
SDN201308040,NYA,136,36,2013
SEA201306060,NYA,137,32,2013
SEA201306070,NYA,138,32,2013
SEA201306080,NYA,139,32,2013
SEA201306090,NYA,140,33,2013
TBA201304220,NYA,141,35,2013
TBA201304230,NYA,142,39,2013
TBA201304240,NYA,143,35,2013
TBA201305240,NYA,144,37,2013
TBA201305250,NYA,145,36,2013
TBA201305260,NYA,146,30,2013
TBA201308230,NYA,147,32,2013
TBA201308240,NYA,148,33,2013
TBA201308250,NYA,149,37,2013
TEX201307220,NYA,150,40,2013
TEX201307230,NYA,151,47,2013
TEX201307240,NYA,152,50,2013
TEX201307250,NYA,153,51,2013
TOR201304190,NYA,154,53,2013
TOR201304200,NYA,155,45,2013
TOR201304210,NYA,156,40,2013
TOR201308260,NYA,157,38,2013
TOR201308270,NYA,158,36,2013
ARI201308090,NYN,1,41,2013
ARI201308100,NYN,2,40,2013
ARI201308110,NYN,3,38,2013
ATL201305030,NYN,4,41,2013
ATL201305050,NYN,5,40,2013
ATL201306170,NYN,6,43,2013
ATL201306181,NYN,7,46,2013
ATL201306182,NYN,8,47,2013
ATL201306190,NYN,9,45,2013
ATL201306200,NYN,10,44,2013
ATL201309020,NYN,11,42,2013
ATL201309030,NYN,12,40,2013
ATL201309040,NYN,13,41,2013
CHA201306250,NYN,14,36,2013
CHA201306260,NYN,15,37,2013
CHN201305170,NYN,16,40,2013
CHN201305180,NYN,17,36,2013
CHN201305190,NYN,18,34,2013
CIN201309230,NYN,19,35,2013
CIN201309240,NYN,20,37,2013
CIN201309250,NYN,21,35,2013
CLE201309060,NYN,22,43,2013
CLE201309070,NYN,23,44,2013
CLE201309080,NYN,24,45,2013
COL201304161,NYN,25,47,2013
COL201304162,NYN,26,46,2013
COL201304180,NYN,27,48,2013
COL201306270,NYN,28,51,2013
LAN201308120,NYN,29,46,2013
LAN201308130,NYN,30,49,2013
LAN201308140,NYN,31,49,2013
MIA201304290,NYN,32,40,2013
MIA201304300,NYN,33,38,2013
MIA201305010,NYN,34,44,2013
MIA201305310,NYN,35,40,2013
MIA201306010,NYN,36,41,2013
MIA201306020,NYN,37,42,2013
MIA201307290,NYN,38,47,2013
MIA201307300,NYN,39,47,2013
MIA201307310,NYN,40,49,2013
MIA201308010,NYN,41,56,2013
MIL201307050,NYN,42,60,2013
MIL201307060,NYN,43,60,2013
MIL201307070,NYN,44,62,2013
MIN201304120,NYN,45,55,2013
MIN201304130,NYN,46,53,2013
MIN201308190,NYN,47,51,2013
NYA201305290,NYN,48,42,2013
NYA201305300,NYN,49,40,2013
NYN201304010,NYN,50,45,2013
NYN201304030,NYN,51,38,2013
NYN201304040,NYN,52,38,2013
NYN201304050,NYN,53,40,2013
NYN201304060,NYN,54,34,2013
NYN201304070,NYN,55,29,2013
NYN201304190,NYN,56,34,2013
NYN201304200,NYN,57,31,2013
NYN201304210,NYN,58,27,2013
NYN201304230,NYN,59,31,2013
NYN201304240,NYN,60,30,2013
NYN201304250,NYN,61,24,2013
NYN201304260,NYN,62,27,2013
NYN201304270,NYN,63,32,2013
NYN201304280,NYN,64,34,2013
NYN201305070,NYN,65,38,2013
NYN201305080,NYN,66,37,2013
NYN201305090,NYN,67,34,2013
NYN201305100,NYN,68,29,2013
NYN201305110,NYN,69,28,2013
NYN201305120,NYN,70,31,2013
NYN201305200,NYN,71,33,2013
NYN201305210,NYN,72,37,2013
NYN201305220,NYN,73,40,2013
NYN201305240,NYN,74,38,2013
NYN201305250,NYN,75,41,2013
NYN201305260,NYN,76,41,2013
NYN201305270,NYN,77,37,2013
NYN201305280,NYN,78,38,2013
NYN201306080,NYN,79,38,2013
NYN201306090,NYN,80,34,2013
NYN201306110,NYN,81,34,2013
NYN201306120,NYN,82,35,2013
NYN201306130,NYN,83,37,2013
NYN201306140,NYN,84,39,2013
NYN201306150,NYN,85,35,2013
NYN201306160,NYN,86,45,2013
NYN201306280,NYN,87,51,2013
NYN201306290,NYN,88,52,2013
NYN201306300,NYN,89,53,2013
NYN201307010,NYN,90,60,2013
NYN201307020,NYN,91,53,2013
NYN201307030,NYN,92,48,2013
NYN201307040,NYN,93,43,2013
NYN201307190,NYN,94,42,2013
NYN201307200,NYN,95,36,2013
NYN201307210,NYN,96,41,2013
NYN201307220,NYN,97,45,2013
NYN201307230,NYN,98,48,2013
NYN201307240,NYN,99,47,2013
NYN201307250,NYN,100,47,2013
NYN201308020,NYN,101,42,2013
NYN201308030,NYN,102,37,2013
NYN201308040,NYN,103,37,2013
NYN201308060,NYN,104,37,2013
NYN201308070,NYN,105,41,2013
NYN201308080,NYN,106,35,2013
NYN201308200,NYN,107,33,2013
NYN201308210,NYN,108,30,2013
NYN201308230,NYN,109,27,2013
NYN201308240,NYN,110,26,2013
NYN201308250,NYN,111,34,2013
NYN201308260,NYN,112,31,2013
NYN201308270,NYN,113,35,2013
NYN201308280,NYN,114,33,2013
NYN201308290,NYN,115,32,2013
NYN201309090,NYN,116,26,2013
NYN201309100,NYN,117,29,2013
NYN201309110,NYN,118,26,2013
NYN201309120,NYN,119,30,2013
NYN201309130,NYN,120,31,2013
NYN201309141,NYN,121,35,2013
NYN201309142,NYN,122,35,2013
NYN201309150,NYN,123,37,2013
NYN201309170,NYN,124,38,2013
NYN201309180,NYN,125,34,2013
NYN201309190,NYN,126,28,2013
NYN201309260,NYN,127,33,2013
NYN201309270,NYN,128,33,2013
NYN201309280,NYN,129,36,2013
NYN201309290,NYN,130,40,2013
PHI201304080,NYN,131,47,2013
PHI201304090,NYN,132,50,2013
PHI201304100,NYN,133,52,2013
PHI201306210,NYN,134,48,2013
PHI201306220,NYN,135,50,2013
PHI201306230,NYN,136,49,2013
PHI201309200,NYN,137,45,2013
PHI201309210,NYN,138,44,2013
PHI201309220,NYN,139,44,2013
PIT201307120,NYN,140,45,2013
PIT201307130,NYN,141,43,2013
PIT201307140,NYN,142,41,2013
SDN201308150,NYN,143,41,2013
SDN201308160,NYN,144,46,2013
SDN201308170,NYN,145,42,2013
SDN201308180,NYN,146,39,2013
SFN201307080,NYN,147,39,2013
SFN201307090,NYN,148,37,2013
SFN201307100,NYN,149,37,2013
SLN201305130,NYN,150,33,2013
SLN201305140,NYN,151,44,2013
SLN201305150,NYN,152,51,2013
SLN201305160,NYN,153,52,2013
WAS201306040,NYN,154,44,2013
WAS201306050,NYN,155,48,2013
WAS201307261,NYN,156,40,2013
WAS201307262,NYN,157,44,2013
WAS201307270,NYN,158,49,2013
ANA201304090,OAK,1,54,2013
ANA201304100,OAK,2,51,2013
ANA201304110,OAK,3,48,2013
ANA201307190,OAK,4,36,2013
ANA201307200,OAK,5,35,2013
ANA201307210,OAK,6,44,2013
ANA201309230,OAK,7,39,2013
ANA201309240,OAK,8,32,2013
ANA201309250,OAK,9,33,2013
BAL201308230,OAK,10,40,2013
BAL201308240,OAK,11,37,2013
BAL201308250,OAK,12,42,2013
BOS201304220,OAK,13,42,2013
BOS201304230,OAK,14,41,2013
BOS201304240,OAK,15,33,2013
CHA201306060,OAK,16,29,2013
CHA201306070,OAK,17,31,2013
CHA201306080,OAK,18,33,2013
CHA201306090,OAK,19,35,2013
CIN201308060,OAK,20,36,2013
CIN201308070,OAK,21,38,2013
CLE201305060,OAK,22,39,2013
CLE201305070,OAK,23,38,2013
CLE201305080,OAK,24,53,2013
CLE201305090,OAK,25,59,2013
DET201308260,OAK,26,62,2013
DET201308270,OAK,27,61,2013
DET201308280,OAK,28,65,2013
DET201308290,OAK,29,51,2013
HOU201304050,OAK,30,57,2013
HOU201304060,OAK,31,58,2013
HOU201304070,OAK,32,55,2013
HOU201305240,OAK,33,53,2013
HOU201305250,OAK,34,52,2013
HOU201305260,OAK,35,43,2013
HOU201307220,OAK,36,40,2013
HOU201307230,OAK,37,47,2013
HOU201307240,OAK,38,57,2013
KCA201307050,OAK,39,60,2013
KCA201307060,OAK,40,61,2013
KCA201307070,OAK,41,61,2013
MIL201306030,OAK,42,68,2013
MIL201306040,OAK,43,60,2013
MIL201306050,OAK,44,61,2013
MIN201309100,OAK,45,57,2013
MIN201309110,OAK,46,56,2013
MIN201309120,OAK,47,37,2013
NYA201305030,OAK,48,29,2013
NYA201305040,OAK,49,30,2013
NYA201305050,OAK,50,34,2013
OAK201304010,OAK,51,35,2013
OAK201304020,OAK,52,39,2013
OAK201304030,OAK,53,39,2013
OAK201304040,OAK,54,37,2013
OAK201304120,OAK,55,35,2013
OAK201304130,OAK,56,38,2013
OAK201304140,OAK,57,37,2013
OAK201304150,OAK,58,37,2013
OAK201304160,OAK,59,38,2013
OAK201304170,OAK,60,42,2013
OAK201304250,OAK,61,46,2013
OAK201304260,OAK,62,50,2013
OAK201304270,OAK,63,55,2013
OAK201304280,OAK,64,53,2013
OAK201304290,OAK,65,52,2013
OAK201304300,OAK,66,42,2013
OAK201305010,OAK,67,38,2013
OAK201305130,OAK,68,35,2013
OAK201305140,OAK,69,36,2013
OAK201305150,OAK,70,30,2013
OAK201305170,OAK,71,34,2013
OAK201305180,OAK,72,33,2013
OAK201305190,OAK,73,44,2013
OAK201305270,OAK,74,41,2013
OAK201305280,OAK,75,45,2013
OAK201305310,OAK,76,44,2013
OAK201306010,OAK,77,51,2013
OAK201306020,OAK,78,42,2013
OAK201306110,OAK,79,42,2013
OAK201306120,OAK,80,50,2013
OAK201306130,OAK,81,49,2013
OAK201306140,OAK,82,45,2013
OAK201306150,OAK,83,47,2013
OAK201306160,OAK,84,46,2013
OAK201306250,OAK,85,41,2013
OAK201306260,OAK,86,45,2013
OAK201306280,OAK,87,41,2013
OAK201306290,OAK,88,37,2013
OAK201306300,OAK,89,35,2013
OAK201307020,OAK,90,31,2013
OAK201307030,OAK,91,25,2013
OAK201307040,OAK,92,27,2013
OAK201307120,OAK,93,32,2013
OAK201307130,OAK,94,36,2013
OAK201307140,OAK,95,38,2013
OAK201307250,OAK,96,45,2013
OAK201307260,OAK,97,46,2013
OAK201307270,OAK,98,44,2013
OAK201307280,OAK,99,44,2013
OAK201307290,OAK,100,42,2013
OAK201307300,OAK,101,35,2013
OAK201307310,OAK,102,36,2013
OAK201308020,OAK,103,35,2013
OAK201308030,OAK,104,37,2013
OAK201308040,OAK,105,36,2013
OAK201308130,OAK,106,34,2013
OAK201308140,OAK,107,38,2013
OAK201308150,OAK,108,37,2013
OAK201308160,OAK,109,39,2013
OAK201308170,OAK,110,39,2013
OAK201308180,OAK,111,43,2013
OAK201308190,OAK,112,36,2013
OAK201308200,OAK,113,39,2013
OAK201308210,OAK,114,34,2013
OAK201308300,OAK,115,38,2013
OAK201308310,OAK,116,43,2013
OAK201309010,OAK,117,44,2013
OAK201309020,OAK,118,48,2013
OAK201309030,OAK,119,52,2013
OAK201309040,OAK,120,52,2013
OAK201309050,OAK,121,46,2013
OAK201309060,OAK,122,49,2013
OAK201309070,OAK,123,44,2013
OAK201309080,OAK,124,45,2013
OAK201309160,OAK,125,45,2013
OAK201309170,OAK,126,55,2013
OAK201309180,OAK,127,57,2013
OAK201309190,OAK,128,52,2013
OAK201309200,OAK,129,46,2013
OAK201309210,OAK,130,40,2013
OAK201309220,OAK,131,29,2013
PIT201307080,OAK,132,26,2013
PIT201307090,OAK,133,29,2013
